GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
redpipe-engine,net.redpipe.engine.security,VertxUserAnnotationHandler,0,21,1,3,0,6,1,3,0,2
redpipe-engine,net.redpipe.engine.security,AuthorizationFilter,34,107,8,10,3,28,7,8,1,5
redpipe-engine,net.redpipe.engine.security,AuthenticationException,0,4,0,0,0,2,0,1,0,1
redpipe-engine,net.redpipe.engine.context,AppGlobalsContextProvider,0,12,0,0,0,5,0,4,0,4
redpipe-engine,net.redpipe.engine.rxjava2,MaybeProvider.MaybeAdaptor,7,20,0,0,2,5,1,2,1,2
redpipe-engine,net.redpipe.engine.rxjava2,MaybeProvider,0,8,0,0,0,2,0,2,0,2
redpipe-engine,net.redpipe.engine.rxjava2,CompletableProvider,0,8,0,0,0,2,0,2,0,2
redpipe-engine,net.redpipe.engine.rxjava2,CompletableProvider.CompletableAdaptor,7,18,0,0,2,5,1,2,1,2
redpipe-engine,net.redpipe.engine.resteasy,PermissionInjector,6,38,2,4,2,7,2,3,0,2
redpipe-engine,net.redpipe.engine.resteasy,FileResource,56,0,6,0,10,0,5,0,2,0
redpipe-engine,net.redpipe.engine.resteasy,DefaultExceptionMapper,8,53,1,1,1,11,1,2,0,2
redpipe-engine,net.redpipe.engine.resteasy,BufferBodyWriter,16,8,3,1,3,2,3,2,1,2
redpipe-engine,net.redpipe.engine.resteasy,RxVertxProvider,0,45,0,0,0,18,0,2,0,2
redpipe-engine,net.redpipe.engine.resteasy,JsonObjectBodyWriter,14,8,1,1,3,2,3,2,2,2
redpipe-engine,net.redpipe.engine.resteasy,JsonObjectBodyReader,19,3,2,0,3,1,3,1,2,1
redpipe-engine,net.redpipe.engine.resteasy,SQLConnectionInjector,3,3,0,0,1,1,1,1,1,1
redpipe-engine,net.redpipe.engine.resteasy,ResteasyFilterContext,262,0,0,0,71,0,54,0,54,0
redpipe-engine,net.redpipe.engine.resteasy,RedpipeServletContext,106,37,0,0,51,9,49,4,49,4
redpipe-engine,net.redpipe.engine.dispatcher,VertxHttpResponseWithWorkaround,8,61,3,7,3,15,4,6,1,4
redpipe-engine,net.redpipe.engine.dispatcher,VertxPluginRequestHandler,27,122,1,3,9,27,1,6,0,5
redpipe-engine,net.redpipe.engine.dispatcher,PluginRequestDispatcher,29,33,1,1,1,8,2,3,1,3
redpipe-engine,net.redpipe.engine.rxjava,CompletableProvider.CompletableAdaptor,7,18,0,0,2,5,1,2,1,2
redpipe-engine,net.redpipe.engine.rxjava,CompletableProvider,0,8,0,0,0,2,0,2,0,2
redpipe-engine,net.redpipe.engine.swagger,RxModelConverter,2,114,2,10,1,26,2,8,0,4
redpipe-engine,net.redpipe.engine.db,SQLUtil,50,0,0,0,14,0,10,0,10,0
redpipe-cdi,net.redpipe.cdi,CdiPlugin.new InitialContextFactoryBuilder() {...},0,11,0,0,0,2,0,2,0,2
redpipe-cdi,net.redpipe.cdi,CdiPlugin.1.1.new InitialContext() {...},0,19,0,2,0,4,0,3,0,2
redpipe-cdi,net.redpipe.cdi,CdiGlobalProvider,10,9,0,0,3,3,3,3,3,3
redpipe-cdi,net.redpipe.cdi,CdiPlugin,3,154,0,2,2,40,0,12,0,11
redpipe-cdi,net.redpipe.cdi,App,7,0,0,0,3,0,2,0,2,0
redpipe-cdi,net.redpipe.cdi,CdiPlugin.1.new InitialContextFactory() {...},0,13,0,0,0,3,0,2,0,2
