File,statements,missing,excluded,branches,partial,coverage
utest/utils/test_argumentparser.py,246,175,0,26,1,26%
utest/utils/test_asserts.py,105,78,0,6,1,25%
utest/utils/test_compat.py,26,15,0,8,1,35%
utest/utils/test_compress.py,20,9,0,2,1,55%
utest/utils/test_connectioncache.py,197,156,0,20,1,19%
utest/utils/test_dotdict.py,116,92,0,10,1,20%
utest/utils/test_encoding.py,22,8,0,2,1,62%
utest/utils/test_encodingsniffer.py,44,27,0,6,2,38%
utest/utils/test_error.py,91,71,0,14,1,20%
utest/utils/test_escaping.py,81,52,0,34,1,26%
utest/utils/test_etreesource.py,57,38,0,12,1,29%
utest/utils/test_filereader.py,97,59,0,46,1,31%
utest/utils/test_frange.py,30,19,0,20,1,24%
utest/utils/test_htmlwriter.py,85,54,0,2,1,37%
utest/utils/test_importer_util.py,306,216,0,34,1,27%
utest/utils/test_markuputils.py,345,221,0,92,1,29%
utest/utils/test_match.py,165,126,0,28,1,21%
utest/utils/test_misc.py,96,60,0,36,1,28%
utest/utils/test_normalizing.py,258,198,0,26,1,21%
utest/utils/test_old_py23_compatibility_layer.py,78,59,0,48,1,17%
utest/utils/test_robotenv.py,44,26,0,6,1,38%
utest/utils/test_robotpath.py,104,80,0,26,2,20%
utest/utils/test_robottime.py,160,119,0,66,1,19%
utest/utils/test_robottypes.py,161,106,0,52,3,27%
utest/utils/test_setter.py,46,24,0,8,1,50%
utest/utils/test_sortable.py,39,25,0,10,1,31%
utest/utils/test_text.py,223,147,0,22,1,31%
utest/utils/test_unic.py,127,78,0,14,1,38%
utest/utils/test_xmlwriter.py,134,98,0,10,1,26%
utest/variables/test_isvar.py,120,101,0,40,1,12%
utest/variables/test_search.py,258,205,0,56,1,17%
utest/variables/test_variableassigner.py,38,21,0,2,1,45%
utest/variables/test_variables.py,230,181,0,30,1,19%
Total,13991,10290,0,1893,104,24%
