File,statements,missing,excluded,branches,partial,coverage
test/conftest.py,86,6,0,20,4,91%
test/helpers.py,31,7,0,0,0,77%
test/refactor.py,68,9,3,24,5,80%
test/run.py,284,154,5,96,8,43%
test/test_api/__init__.py,0,0,0,0,0,100%
test/test_api/test_analysis.py,6,3,0,0,0,50%
test/test_api/test_api.py,208,82,0,12,2,58%
test/test_api/test_api_classes_follow_definition.py,37,18,0,0,0,51%
test/test_api/test_call_signatures.py,270,100,0,18,4,61%
test/test_api/test_classes.py,313,134,0,28,5,55%
test/test_api/test_completion.py,172,46,0,18,5,70%
test/test_api/test_context.py,19,0,0,2,0,100%
test/test_api/test_documentation.py,65,19,0,0,0,71%
test/test_api/test_environment.py,93,8,0,10,4,88%
test/test_api/test_full_name.py,79,9,0,6,1,86%
test/test_api/test_interpreter.py,486,161,2,38,4,66%
test/test_api/test_keyword.py,32,24,0,0,0,25%
test/test_api/test_names.py,71,9,0,0,0,87%
test/test_api/test_project.py,56,8,0,4,0,87%
test/test_api/test_refactoring.py,61,28,0,2,1,54%
test/test_api/test_search.py,23,4,0,2,0,84%
test/test_api/test_settings.py,7,1,0,0,0,86%
test/test_api/test_signatures.py,32,16,0,8,0,40%
test/test_api/test_syntax_errors.py,22,0,0,0,0,100%
test/test_api/test_unicode.py,44,23,0,0,0,48%
test/test_api/test_usages.py,23,4,0,4,1,81%
test/test_cache.py,12,4,0,4,1,56%
test/test_debug.py,7,0,1,0,0,100%
test/test_file_io.py,22,0,0,4,0,100%
test/test_inference/__init__.py,0,0,0,0,0,100%
test/test_inference/test_annotations.py,16,4,0,0,0,75%
test/test_inference/test_buildout_detection.py,39,5,0,0,0,87%
test/test_inference/test_compiled.py,89,25,0,4,1,70%
test/test_inference/test_context.py,15,11,0,0,0,27%
test/test_inference/test_docstring.py,181,81,0,2,1,55%
test/test_inference/test_extension.py,34,16,0,6,1,48%
test/test_inference/test_fstring.py,5,1,0,0,0,80%
test/test_inference/test_gradual/__init__.py,0,0,0,0,0,100%
test/test_inference/test_gradual/test_conversion.py,64,39,0,0,0,39%
test/test_inference/test_gradual/test_stub_loading.py,19,0,0,0,0,100%
test/test_inference/test_gradual/test_stubs.py,37,0,0,18,0,100%
test/test_inference/test_gradual/test_typeshed.py,153,83,0,8,1,45%
test/test_inference/test_implicit_namespace_package.py,64,26,0,8,0,53%
test/test_inference/test_imports.py,262,77,0,12,3,70%
test/test_inference/test_literals.py,23,13,0,2,0,40%
test/test_inference/test_mixed.py,65,12,0,2,0,79%
test/test_inference/test_namespace_package.py,45,16,0,4,2,59%
test/test_inference/test_precedence.py,8,1,0,0,0,88%
test/test_inference/test_pyc.py,39,0,0,6,1,98%
test/test_inference/test_representation.py,14,1,0,0,0,93%
test/test_inference/test_signature.py,87,33,0,14,2,59%
test/test_inference/test_stdlib.py,40,15,0,0,0,62%
test/test_inference/test_sys_path.py,41,6,0,4,1,80%
test/test_integration.py,58,31,0,16,1,43%
test/test_parso_integration/__init__.py,0,0,0,0,0,100%
test/test_parso_integration/test_basic.py,35,6,0,0,0,83%
test/test_parso_integration/test_error_correction.py,20,3,0,0,0,85%
test/test_parso_integration/test_parser_utils.py,54,5,0,4,0,91%
test/test_settings.py,23,0,0,0,0,100%
test/test_utils.py,80,28,0,2,0,63%
Total,16293,5482,231,4804,589,62%
