File,statements,missing,excluded,branches,partial,coverage
jedi/settings.py,31,2,0,4,2,89%
jedi/utils.py,47,9,0,10,3,75%
test/__init__.py,0,0,0,0,0,100%
test/conftest.py,86,6,0,38,4,89%
test/helpers.py,31,7,0,2,0,73%
test/refactor.py,68,9,3,30,6,81%
test/run.py,284,154,5,120,9,42%
test/test_api/__init__.py,0,0,0,0,0,100%
test/test_api/test_analysis.py,6,3,0,2,2,38%
test/test_api/test_api.py,208,82,0,44,8,56%
test/test_api/test_api_classes_follow_definition.py,37,18,0,8,0,51%
test/test_api/test_call_signatures.py,290,125,0,40,5,52%
test/test_api/test_classes.py,313,134,0,54,6,55%
test/test_api/test_completion.py,172,46,0,44,8,68%
test/test_api/test_context.py,19,0,0,4,0,100%
test/test_api/test_documentation.py,65,19,0,0,0,71%
test/test_api/test_environment.py,93,8,0,22,5,89%
test/test_api/test_full_name.py,69,8,0,10,1,81%
test/test_api/test_interpreter.py,486,161,2,78,7,62%
test/test_api/test_keyword.py,32,24,0,4,0,22%
test/test_api/test_names.py,71,9,0,6,2,86%
test/test_api/test_project.py,56,8,0,10,0,88%
test/test_api/test_refactoring.py,61,28,0,8,1,52%
test/test_api/test_search.py,23,4,0,6,0,86%
test/test_api/test_settings.py,7,1,0,0,0,86%
test/test_api/test_signatures.py,32,16,0,8,0,40%
test/test_api/test_syntax_errors.py,22,0,0,0,0,100%
test/test_api/test_unicode.py,44,23,0,4,0,44%
test/test_api/test_usages.py,23,4,0,10,4,70%
test/test_cache.py,12,4,0,4,1,56%
test/test_debug.py,7,0,1,0,0,100%
test/test_file_io.py,22,0,0,6,0,100%
test/test_inference/__init__.py,0,0,0,0,0,100%
test/test_inference/test_annotations.py,16,4,0,6,2,55%
test/test_inference/test_buildout_detection.py,39,5,0,0,0,87%
test/test_inference/test_compiled.py,89,25,0,6,2,69%
test/test_inference/test_context.py,15,11,0,0,0,27%
test/test_inference/test_docstring.py,181,81,0,34,9,47%
test/test_inference/test_extension.py,34,16,0,10,1,43%
test/test_inference/test_fstring.py,5,1,0,0,0,80%
test/test_inference/test_gradual/__init__.py,0,0,0,0,0,100%
test/test_inference/test_gradual/test_conversion.py,64,39,0,0,0,39%
test/test_inference/test_gradual/test_stub_loading.py,19,0,0,2,0,100%
test/test_inference/test_gradual/test_stubs.py,37,0,0,22,0,100%
test/test_inference/test_gradual/test_typeshed.py,153,83,0,12,1,45%
test/test_inference/test_implicit_namespace_package.py,64,26,0,16,0,52%
test/test_inference/test_imports.py,262,77,0,56,7,66%
test/test_inference/test_literals.py,23,13,0,2,0,40%
test/test_inference/test_mixed.py,65,12,0,2,0,79%
test/test_inference/test_namespace_package.py,45,16,0,6,2,57%
test/test_inference/test_precedence.py,8,1,0,0,0,88%
test/test_inference/test_pyc.py,39,0,0,10,1,98%
test/test_inference/test_representation.py,14,1,0,2,0,94%
test/test_inference/test_signature.py,87,33,0,26,2,57%
test/test_inference/test_stdlib.py,40,15,0,8,1,54%
test/test_inference/test_sys_path.py,41,6,0,6,1,81%
test/test_integration.py,58,31,0,20,1,46%
test/test_parso_integration/__init__.py,0,0,0,0,0,100%
test/test_parso_integration/test_basic.py,35,6,0,4,2,79%
test/test_parso_integration/test_error_correction.py,20,3,0,2,0,77%
test/test_parso_integration/test_parser_utils.py,54,5,0,6,0,88%
test/test_settings.py,23,0,0,2,1,96%
test/test_utils.py,80,28,0,12,2,59%
Total,16303,5550,231,5937,638,61%
