File,statements,missing,excluded,branches,partial,coverage
utest/utils/test_normalizing.py,245,194,0,20,1,20%
utest/utils/test_old_py23_compatibility_layer.py,78,59,0,2,1,25%
utest/utils/test_robotenv.py,57,29,0,6,2,48%
utest/utils/test_robotpath.py,117,108,0,22,0,6%
utest/utils/test_robottime.py,160,119,0,52,1,20%
utest/utils/test_robottypes.py,244,198,0,42,1,16%
utest/utils/test_setter.py,46,24,0,2,1,48%
utest/utils/test_sortable.py,39,25,0,2,1,37%
utest/utils/test_text.py,274,239,0,16,0,12%
utest/utils/test_unic.py,138,123,0,6,0,10%
utest/utils/test_xmlwriter.py,139,98,0,4,1,29%
utest/variables/test_isvar.py,144,110,0,42,1,19%
utest/variables/test_search.py,263,216,0,52,0,15%
utest/variables/test_variableassigner.py,38,21,0,2,1,45%
utest/variables/test_variables.py,230,181,0,30,1,19%
Total,15285,12304,0,1412,73,18%
