File,statements,missing,excluded,branches,partial,coverage
utest/utils/test_normalizing.py,276,270,0,18,0,2%
utest/utils/test_old_py23_compatibility_layer.py,78,59,0,2,1,25%
utest/utils/test_robotenv.py,45,25,0,4,1,43%
utest/utils/test_robotpath.py,104,80,0,26,2,20%
utest/utils/test_robottime.py,160,119,0,52,1,20%
utest/utils/test_robottypes.py,230,145,0,52,4,32%
utest/utils/test_setter.py,46,24,0,2,1,48%
utest/utils/test_sortable.py,39,25,0,2,1,37%
utest/utils/test_text.py,271,199,0,20,2,25%
utest/utils/test_unic.py,128,77,0,4,1,39%
utest/utils/test_xmlwriter.py,39,20,0,2,1,49%
utest/variables/test_isvar.py,137,105,0,42,2,19%
utest/variables/test_search.py,258,205,0,54,1,17%
utest/variables/test_variableassigner.py,38,21,0,2,1,45%
utest/variables/test_variables.py,230,181,0,30,1,19%
Total,13946,10701,0,1256,98,22%
