GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JFreeChart,org.jfree.chart,StandardChartTheme,763,1232,93,117,220,369,112,85,46,46
JFreeChart,org.jfree.chart,ChartTransferable,207,0,12,0,52,0,13,0,7,0
JFreeChart,org.jfree.chart,PolarChartPanel,243,0,24,0,72,0,19,0,7,0
JFreeChart,org.jfree.chart,HashUtils,136,185,23,19,33,42,18,17,1,13
JFreeChart,org.jfree.chart,ChartFrame,37,0,2,0,10,0,4,0,3,0
JFreeChart,org.jfree.chart,StrokeMap,9,160,0,14,3,48,2,14,2,7
JFreeChart,org.jfree.chart,ChartUtils,410,14,10,2,106,6,34,2,28,2
JFreeChart,org.jfree.chart,JFreeChart.new RenderingHints.Key() {...},3,4,0,0,1,1,1,1,1,1
JFreeChart,org.jfree.chart,LegendItem,96,689,8,44,29,198,18,66,10,48
JFreeChart,org.jfree.chart,LegendItemCollection,6,64,1,5,2,19,2,9,1,7
JFreeChart,org.jfree.chart,ChartMouseEvent,22,0,0,0,8,0,4,0,4,0
JFreeChart,org.jfree.chart,ChartRenderingInfo,2,141,4,12,1,43,4,16,0,12
JFreeChart,org.jfree.chart,ChartPanel,2775,1202,341,51,695,318,270,36,82,28
JFreeChart,org.jfree.chart,ChartHints,11,0,0,0,2,0,1,0,1,0
JFreeChart,org.jfree.chart,LegendRenderingOrder,57,0,10,0,19,0,10,0,5,0
JFreeChart,org.jfree.chart,StandardChartTheme.new StandardChartTheme() {...},5,0,0,0,2,0,2,0,2,0
JFreeChart,org.jfree.chart,MouseWheelHandler,105,13,14,0,33,5,11,1,4,1
JFreeChart,org.jfree.chart,ChartFactory,1392,1211,141,51,286,289,111,41,27,29
JFreeChart,org.jfree.chart.needle,PinNeedle,128,18,9,3,25,6,8,3,2,3
JFreeChart,org.jfree.chart.needle,MiddlePinNeedle,133,20,10,4,25,6,9,3,2,3
JFreeChart,org.jfree.chart.needle,ShipNeedle,84,20,8,4,16,6,8,3,2,3
JFreeChart,org.jfree.chart.needle,PointerNeedle,139,18,13,3,36,6,10,3,2,3
JFreeChart,org.jfree.chart.needle,ArrowNeedle,140,36,12,6,29,13,9,5,2,3
JFreeChart,org.jfree.chart.needle,MeterNeedle,144,187,10,20,39,63,21,20,13,13
JFreeChart,org.jfree.chart.needle,PlumNeedle,84,18,7,3,19,6,7,3,2,3
JFreeChart,org.jfree.chart.needle,WindNeedle,69,18,8,4,17,6,8,2,2,2
JFreeChart,org.jfree.chart.needle,LineNeedle,53,16,6,2,12,5,6,3,2,3
JFreeChart,org.jfree.chart.needle,LongNeedle,189,19,14,2,50,7,10,3,2,3
JFreeChart,org.jfree.chart.encoders,SunPNGEncoderAdapter,32,0,0,0,12,0,7,0,7,0
JFreeChart,org.jfree.chart.encoders,EncoderUtil,71,0,0,0,21,0,9,0,9,0
JFreeChart,org.jfree.chart.encoders,SunJPEGEncoderAdapter,86,0,4,0,27,0,9,0,7,0
JFreeChart,org.jfree.chart.encoders,ImageEncoderFactory,93,0,2,0,30,0,9,0,8,0
JFreeChart,org.jfree.data.io,CSV,212,0,20,0,57,0,16,0,6,0
JFreeChart,org.jfree.chart.labels,IntervalXYItemLabelGenerator,255,24,29,3,54,9,21,4,6,3
JFreeChart,org.jfree.chart.labels,StandardPieToolTipGenerator,10,26,0,0,3,10,2,5,2,5
JFreeChart,org.jfree.chart.labels,IntervalXYToolTipGenerator,279,0,32,0,63,0,25,0,9,0
JFreeChart,org.jfree.chart.labels,StandardXYToolTipGenerator,14,46,1,3,4,16,3,8,2,7
JFreeChart,org.jfree.chart.labels,IntervalCategoryToolTipGenerator,98,27,11,3,20,10,7,5,1,4
JFreeChart,org.jfree.chart.labels,StandardCrosshairLabelGenerator,38,49,4,8,10,17,7,6,3,4
JFreeChart,org.jfree.chart.labels,IntervalCategoryItemLabelGenerator,96,15,10,0,19,6,6,3,1,3
JFreeChart,org.jfree.chart.labels,AbstractXYItemLabelGenerator,72,233,10,22,16,65,13,19,4,12
JFreeChart,org.jfree.chart.labels,BoxAndWhiskerXYToolTipGenerator,106,22,6,2,18,8,5,3,1,3
JFreeChart,org.jfree.chart.labels,BubbleXYItemLabelGenerator,101,101,9,9,22,31,9,10,3,7
JFreeChart,org.jfree.chart.labels,AbstractPieItemLabelGenerator,5,183,4,18,2,53,5,15,1,8
JFreeChart,org.jfree.chart.labels,StandardCategorySeriesLabelGenerator,2,71,1,5,1,24,1,9,0,7
JFreeChart,org.jfree.chart.labels,StandardPieSectionLabelGenerator,28,75,1,5,8,24,5,9,4,7
JFreeChart,org.jfree.chart.labels,BoxAndWhiskerToolTipGenerator,89,20,4,2,16,7,4,3,1,3
JFreeChart,org.jfree.chart.labels,AbstractCategoryItemLabelGenerator,35,220,7,15,9,62,10,14,4,9
JFreeChart,org.jfree.chart.labels,MultipleXYSeriesLabelGenerator,115,122,10,10,30,36,10,9,3,6
JFreeChart,org.jfree.chart.labels,CustomXYToolTipGenerator,18,126,14,14,4,34,13,9,1,7
JFreeChart,org.jfree.chart.labels,SymbolicXYItemLabelGenerator,96,18,10,2,23,7,9,4,3,4
JFreeChart,org.jfree.chart.labels,StandardCategoryItemLabelGenerator,6,35,0,4,2,12,1,7,1,5
JFreeChart,org.jfree.chart.labels,StandardXYZToolTipGenerator,113,64,8,8,25,23,10,7,5,4
JFreeChart,org.jfree.chart.labels,ItemLabelPosition,18,79,3,9,7,24,7,7,4,4
JFreeChart,org.jfree.chart.labels,ItemLabelAnchor,65,271,23,33,22,67,23,10,0,5
JFreeChart,org.jfree.chart.labels,StandardCategoryToolTipGenerator,8,27,1,3,2,10,2,5,1,4
JFreeChart,org.jfree.chart.labels,HighLowItemLabelGenerator,136,83,18,10,31,27,14,7,2,5
JFreeChart,org.jfree.chart.labels,StandardXYSeriesLabelGenerator,2,71,1,5,1,24,1,9,0,7
JFreeChart,org.jfree.chart.labels,StandardXYItemLabelGenerator,20,39,1,3,6,15,4,7,3,6
JFreeChart,org.jfree.chart.axis,DateTickUnit,79,197,8,22,17,50,14,18,6,11
JFreeChart,org.jfree.chart.axis,TickUnit,12,86,5,11,5,25,6,10,1,7
JFreeChart,org.jfree.chart.axis,AxisLocation,45,85,11,11,16,25,9,10,2,6
JFreeChart,org.jfree.chart.axis,ModuloAxis,462,96,38,8,85,23,35,5,13,4
JFreeChart,org.jfree.chart.axis,DateAxis.DefaultTimeline,15,16,3,3,7,7,7,4,4,4
JFreeChart,org.jfree.chart.axis,MonthDateFormat,67,175,5,13,16,32,9,10,5,5
JFreeChart,org.jfree.chart.axis,NumberAxis,257,1159,43,105,61,279,45,68,6,33
JFreeChart,org.jfree.chart.axis,ValueTick,6,58,3,5,3,16,3,6,0,5
JFreeChart,org.jfree.chart.axis,AxisCollection,8,69,3,5,2,19,2,8,0,6
JFreeChart,org.jfree.chart.axis,DateAxis,714,2139,87,131,146,478,77,84,12,40
JFreeChart,org.jfree.chart.axis,TickUnits,46,85,5,5,11,22,7,7,3,6
JFreeChart,org.jfree.chart.axis,NumberTickUnitSource,39,322,16,46,13,85,16,27,0,12
JFreeChart,org.jfree.chart.axis,LogAxis,785,723,81,45,187,177,74,29,18,22
JFreeChart,org.jfree.chart.axis,CompassFormat,236,0,4,0,18,0,9,0,7,0
JFreeChart,org.jfree.chart.axis,SymbolAxis,753,137,93,11,193,44,61,13,13,9
JFreeChart,org.jfree.chart.axis,CategoryTick,5,91,2,10,2,23,3,9,1,5
JFreeChart,org.jfree.chart.axis,Axis,531,1259,61,103,124,369,54,102,6,68
JFreeChart,org.jfree.chart.axis,PeriodAxisLabelInfo,29,259,1,19,10,66,9,18,8,9
JFreeChart,org.jfree.chart.axis,ExtendedCategoryAxis,74,117,14,8,16,34,11,11,3,8
JFreeChart,org.jfree.chart.axis,SubCategoryAxis,288,261,34,20,66,71,26,15,2,12
JFreeChart,org.jfree.chart.axis,CategoryAnchor,12,56,5,7,5,17,4,7,0,5
JFreeChart,org.jfree.chart.axis,DateTickMarkPosition,8,60,3,9,3,19,2,9,0,5
JFreeChart,org.jfree.chart.axis,TickType,11,49,4,6,4,16,4,6,1,4
JFreeChart,org.jfree.chart.axis,MarkerAxisBand,199,103,9,13,46,28,10,8,4,3
JFreeChart,org.jfree.chart.axis,NumberTick,3,27,0,0,1,6,1,2,1,2
JFreeChart,org.jfree.chart.axis,CategoryLabelPosition,4,164,2,14,2,45,2,18,0,12
JFreeChart,org.jfree.chart.axis,CategoryLabelWidthType,4,56,2,8,2,18,2,8,0,5
JFreeChart,org.jfree.chart.axis,ValueAxis,570,1247,93,117,148,346,89,86,19,51
JFreeChart,org.jfree.chart.axis,CyclicNumberAxis,1456,156,191,15,328,54,118,20,21,14
JFreeChart,org.jfree.chart.axis,StandardTickUnitSource,49,13,1,1,10,5,5,3,4,3
JFreeChart,org.jfree.chart.axis,NumberTickUnit,17,75,2,8,2,24,3,9,1,6
JFreeChart,org.jfree.chart.axis,DateTick,7,51,2,4,3,13,3,5,1,4
JFreeChart,org.jfree.chart.axis,AxisSpace,195,269,26,22,39,67,21,22,5,14
JFreeChart,org.jfree.chart.axis,LogTick,15,0,0,0,4,0,2,0,2,0
JFreeChart,org.jfree.chart.axis,CyclicNumberAxis.CycleBoundTick,11,0,0,0,3,0,1,0,1,0
JFreeChart,org.jfree.chart.axis,CategoryAxis,386,1507,70,116,83,378,66,81,10,44
JFreeChart,org.jfree.chart.axis,DateTickUnitType,4,121,2,18,2,34,2,14,0,6
JFreeChart,org.jfree.chart.axis,AxisState,39,53,8,0,13,19,7,10,3,10
JFreeChart,org.jfree.chart.axis,LogarithmicAxis,1188,265,229,25,249,65,136,20,14,15
JFreeChart,org.jfree.chart.axis,Tick,7,82,2,10,3,26,3,11,1,7
JFreeChart,org.jfree.chart.axis,PeriodAxis,1254,487,113,25,259,129,82,33,24,22
JFreeChart,org.jfree.chart.axis,QuarterDateFormat,69,116,4,6,19,21,7,6,4,4
JFreeChart,org.jfree.chart.axis,CategoryLabelPositions,117,326,6,14,35,44,10,12,5,7
JFreeChart,org.jfree.chart.axis,AxisLabelLocation,24,56,5,7,8,17,5,7,1,5
JFreeChart,org.jfree.data.general,AbstractDataset,18,107,4,4,8,31,6,12,3,11
JFreeChart,org.jfree.data.general,DatasetGroup,21,23,3,3,9,8,6,2,3,2
JFreeChart,org.jfree.data.general,Series,38,224,7,13,13,62,11,21,5,17
JFreeChart,org.jfree.data.general,DefaultPieDataset,83,138,9,13,27,40,15,15,7,12
JFreeChart,org.jfree.data.general,DefaultHeatMapDataset,78,188,12,30,13,51,15,21,3,12
JFreeChart,org.jfree.data.general,HeatMapUtils,125,0,8,0,26,0,8,0,4,0
JFreeChart,org.jfree.data.general,DefaultValueDataset,39,20,6,0,10,8,6,4,3,4
JFreeChart,org.jfree.data.general,WaferMapDataset,211,0,20,0,55,0,29,0,19,0
JFreeChart,org.jfree.data.general,DatasetUtils,753,2868,150,406,182,708,121,214,10,47
JFreeChart,org.jfree.data.general,AbstractSeriesDataset,0,26,0,4,0,9,0,5,0,3
JFreeChart,org.jfree.data.general,SeriesChangeEvent,0,4,0,0,0,2,0,1,0,1
JFreeChart,org.jfree.data.general,SeriesException,0,4,0,0,0,2,0,1,0,1
JFreeChart,org.jfree.data.general,DefaultKeyedValuesDataset,0,3,0,0,0,1,0,1,0,1
JFreeChart,org.jfree.data.general,DatasetChangeEvent,0,10,0,0,0,4,0,2,0,2
JFreeChart,org.jfree.data.general,DefaultKeyedValueDataset,32,99,12,10,9,31,11,10,2,8
JFreeChart,org.jfree.data.general,DefaultKeyedValues2DDataset,0,3,0,0,0,1,0,1,0,1
JFreeChart,org.jfree.data.time.ohlc,OHLCSeries,21,49,1,3,5,11,2,6,1,5
JFreeChart,org.jfree.data.time.ohlc,OHLC,4,94,2,10,2,28,2,11,0,7
JFreeChart,org.jfree.data.time.ohlc,OHLCSeriesCollection,178,179,10,16,38,51,24,17,17,11
JFreeChart,org.jfree.data.time.ohlc,OHLCItem,11,51,4,4,5,15,5,6,1,6
JFreeChart,org.jfree.chart.resources,JFreeChartResources,61,0,0,0,3,0,3,0,3,0
JFreeChart,org.jfree.data.jdbc,JDBCPieDataset,132,0,13,0,52,0,13,0,6,0
JFreeChart,org.jfree.data.jdbc,JDBCCategoryDataset,197,0,24,0,66,0,20,0,7,0
JFreeChart,org.jfree.data.jdbc,JDBCXYDataset,433,0,52,0,124,0,45,0,18,0
JFreeChart,org.jfree.data.category,DefaultCategoryDataset,20,223,1,19,8,64,4,31,3,22
JFreeChart,org.jfree.data.category,DefaultIntervalCategoryDataset,163,589,46,74,37,147,44,48,2,30
JFreeChart,org.jfree.data.category,SlidingCategoryDataset,60,209,8,24,12,53,14,21,6,13
JFreeChart,org.jfree.data.category,CategoryToPieDataset,62,224,23,35,18,61,19,22,1,11
JFreeChart,org.jfree.chart.panel,AbstractOverlay,33,29,3,1,8,9,4,3,2,3
JFreeChart,org.jfree.chart.panel,CrosshairOverlay,905,84,145,5,225,25,89,6,15,5
JFreeChart,org.jfree.chart.renderer,LookupPaintScale.PaintItem,6,71,3,9,3,25,3,8,0,5
JFreeChart,org.jfree.chart.renderer,LookupPaintScale,11,239,4,30,3,64,4,24,0,11
JFreeChart,org.jfree.chart.renderer,AreaRendererEndType,11,61,5,7,4,19,4,7,0,5
JFreeChart,org.jfree.chart.renderer,DefaultPolarItemRenderer,717,340,86,28,200,94,80,16,24,15
JFreeChart,org.jfree.chart.renderer,RendererState,0,35,0,4,0,14,0,7,0,5
JFreeChart,org.jfree.chart.renderer,RendererUtils,17,368,6,56,5,97,7,28,1,3
JFreeChart,org.jfree.chart.renderer,Outlier,100,66,16,6,15,20,12,10,3,8
JFreeChart,org.jfree.chart.renderer,WaferMapRenderer,474,0,56,0,120,0,44,0,15,0
JFreeChart,org.jfree.chart.renderer,NotOutlierException,4,0,0,0,2,0,1,0,1,0
JFreeChart,org.jfree.chart.renderer,AbstractRenderer,693,1848,127,177,122,566,131,179,34,124
JFreeChart,org.jfree.chart.renderer,OutlierListCollection,68,24,8,0,21,8,8,4,4,4
JFreeChart,org.jfree.chart.renderer,OutlierList,93,0,4,0,28,0,11,0,9,0
JFreeChart,org.jfree.chart.renderer,GrayPaintScale,31,115,3,13,7,31,4,14,1,9
JFreeChart,org.jfree.chart.util,CloneUtils,46,38,4,4,14,10,4,3,2,1
JFreeChart,org.jfree.chart.util,Args,27,42,1,5,2,8,2,5,1,3
JFreeChart,org.jfree.chart.util,SortOrder,3,34,0,0,1,6,1,2,1,2
JFreeChart,org.jfree.chart.util,XYCoordinateType,14,54,6,6,6,16,5,6,0,5
JFreeChart,org.jfree.chart.util,StringUtils,43,0,4,0,9,0,5,0,3,0
JFreeChart,org.jfree.chart.util,BooleanList,5,20,1,1,2,7,2,4,1,4
JFreeChart,org.jfree.chart.util,ObjectList,4,16,0,0,2,6,1,4,1,4
JFreeChart,org.jfree.chart.util,HMSNumberFormat,9,60,0,0,2,12,2,2,2,2
JFreeChart,org.jfree.chart.util,PaintAlpha,472,0,38,0,92,0,29,0,10,0
JFreeChart,org.jfree.chart.util,SerialUtils,196,761,29,79,43,238,29,40,0,13
JFreeChart,org.jfree.chart.util,DefaultShadowGenerator,383,62,22,8,78,18,25,3,11,2
JFreeChart,org.jfree.chart.util,Rotation,3,42,0,0,1,8,1,3,1,3
JFreeChart,org.jfree.chart.util,DirectionalGradientPaintTransformer,166,0,20,0,28,0,12,0,2,0
JFreeChart,org.jfree.chart.util,ResourceBundleWrapper,59,5,7,1,13,2,7,1,3,1
JFreeChart,org.jfree.chart.util,LineUtils,113,195,18,22,20,39,16,7,2,1
JFreeChart,org.jfree.chart.util,StrokeList,40,53,9,5,12,19,8,7,1,7
JFreeChart,org.jfree.chart.util,ArrayUtils,152,69,41,17,42,16,26,8,3,2
JFreeChart,org.jfree.chart.util,AbstractObjectList,30,214,6,28,7,60,7,23,1,12
JFreeChart,org.jfree.chart.util,LogFormat,82,108,7,11,20,31,11,9,6,5
JFreeChart,org.jfree.chart.util,ShapeList,38,74,8,8,11,23,7,9,1,7
JFreeChart,org.jfree.chart.util,ShapeUtils,642,254,76,48,132,65,63,21,11,11
JFreeChart,org.jfree.chart.util,HexNumberFormat,68,0,4,0,19,0,9,0,7,0
JFreeChart,org.jfree.chart.util,UnitType,3,34,0,0,1,6,1,2,1,2
JFreeChart,org.jfree.chart.util,RelativeDateFormat,46,437,8,32,17,117,15,33,7,21
JFreeChart,org.jfree.chart.util,PaintUtils,217,75,58,20,48,18,35,7,2,1
JFreeChart,org.jfree.chart.util,TableOrder,3,34,0,0,1,6,1,2,1,2
JFreeChart,org.jfree.chart.util,PaintList,12,99,5,13,5,30,6,10,1,6
JFreeChart,org.jfree.chart.util,ExportUtils,381,0,8,0,86,0,11,0,7,0
JFreeChart,org.jfree.chart.util,ObjectUtils,38,78,4,14,11,26,4,9,0,4
JFreeChart,org.jfree.chart.util,AttrStringUtils,490,11,92,0,108,3,60,1,14,1
JFreeChart,org.jfree.chart.entity,StandardEntityCollection,46,82,6,4,11,22,8,8,4,7
JFreeChart,org.jfree.chart.entity,TitleEntity,98,25,12,0,30,8,13,3,7,3
JFreeChart,org.jfree.chart.entity,ChartEntity,278,93,32,8,63,34,27,13,10,10
JFreeChart,org.jfree.chart.entity,XYAnnotationEntity,44,0,8,0,16,0,8,0,4,0
JFreeChart,org.jfree.chart.entity,CategoryItemEntity,54,49,5,5,16,13,12,2,7,2
JFreeChart,org.jfree.chart.entity,PlotEntity,111,12,12,0,34,4,15,1,9,1
JFreeChart,org.jfree.chart.entity,PieSectionEntity,54,77,2,10,12,26,8,10,6,6
JFreeChart,org.jfree.chart.entity,LegendItemEntity,27,49,3,7,6,16,6,7,3,5
JFreeChart,org.jfree.chart.entity,CategoryLabelEntity,48,30,2,4,12,9,5,3,3,2
JFreeChart,org.jfree.chart.entity,XYItemEntity,35,54,2,8,8,18,7,7,5,4
JFreeChart,org.jfree.chart.entity,TickLabelEntity,0,6,0,0,0,2,0,1,0,1
JFreeChart,org.jfree.chart.entity,JFreeChartEntity,98,25,12,0,30,8,13,3,7,3
JFreeChart,org.jfree.chart.entity,AxisEntity,98,25,12,0,30,8,13,3,7,3
JFreeChart,org.jfree.data.gantt,XYTaskDataset,234,84,15,9,51,29,32,10,23,7
JFreeChart,org.jfree.data.gantt,SlidingGanttCategoryDataset,501,166,41,19,78,44,48,15,23,10
JFreeChart,org.jfree.data.gantt,TaskSeries,22,96,2,10,7,30,5,11,3,7
JFreeChart,org.jfree.data.gantt,Task,2,136,1,11,1,43,1,20,0,15
JFreeChart,org.jfree.data.gantt,TaskSeriesCollection,53,599,11,49,18,161,13,54,4,33
JFreeChart,org.jfree.chart.date,SpreadsheetDate,172,242,42,22,28,52,36,16,10,10
