GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Wikidata Toolkit Data Model,org.wikidata.wdtk.datamodel.helpers,PropertyDocumentBuilder,0,54,0,0,0,14,0,7,0,7
Wikidata Toolkit Data Model,org.wikidata.wdtk.datamodel.helpers,ItemDocumentBuilder,0,87,0,2,0,18,0,9,0,8
Wikidata Toolkit Data Model,org.wikidata.wdtk.datamodel.helpers,EntityDocumentBuilder,9,254,1,13,2,52,1,17,0,11
Wikidata Toolkit Testing Utilities,org.wikidata.wdtk.testing,MockStringContentFactory,22,154,1,8,4,38,2,11,1,7
Wikidata Toolkit Testing Utilities,org.wikidata.wdtk.testing,MockWebResourceFetcher,0,80,0,4,0,23,0,10,0,8
Wikidata Toolkit Testing Utilities,org.wikidata.wdtk.testing,MockDirectoryManager,26,341,0,32,5,81,3,34,3,18
Wikidata Toolkit Testing Utilities,org.wikidata.wdtk.testing,MockOutputStream,0,16,0,0,0,6,0,2,0,2
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer.PropertyRecord.new Comparator() {...},14,0,0,0,2,0,2,0,2,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer.EntityStatistics,21,0,0,0,6,0,1,0,1,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer.UsageRecord.new Comparator() {...},14,0,0,0,2,0,2,0,2,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,DumpProcessingOutputAction,33,241,5,23,7,62,5,25,0,14
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,RdfSerializationAction,52,403,3,19,12,90,6,20,3,12
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer.SiteRecord,18,0,0,0,6,0,1,0,1,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer.UsageRecord,141,0,4,0,22,0,4,0,2,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer,1432,0,118,0,327,0,92,0,33,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer.PropertyRecord,83,0,4,0,17,0,5,0,3,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,ClientConfiguration,60,882,1,76,12,228,2,71,1,30
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,DumpProcessingOutputAction.new Closeable() {...},0,13,0,0,0,3,0,2,0,2
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,SchemaUsageAnalyzer.ClassRecord,59,0,2,0,14,0,3,0,2,0
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,Client,51,404,7,33,14,120,7,22,1,8
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,DumpProcessingOutputAction.new DumpProcessingOutputAction.FinishableRunnable() {...},3,60,1,7,2,14,1,6,0,3
Wikidata Toolkit Command-line Tool,org.wikidata.wdtk.client,JsonSerializationAction,20,71,1,1,5,23,2,9,1,9
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,JacksonWbSearchEntitiesResult,280,66,72,0,65,28,38,19,2,19
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,TermStatementUpdate.AliasesWithUpdate,0,22,0,0,0,6,0,1,0,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,NeedLoginTokenException,4,0,0,0,2,0,1,0,1,0
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,StatementUpdate.StatementWithUpdate,0,12,0,0,0,4,0,1,0,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,LoginFailedException,0,9,0,0,0,4,0,2,0,2
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,WbGetEntitiesSearchData,21,0,0,0,7,0,1,0,1,0
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,WbGetEntitiesAction,20,192,2,24,4,49,2,15,0,4
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,WbGetEntitiesActionData,0,21,0,0,0,7,0,1,0,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,StatementUpdate,69,775,18,108,10,179,17,64,0,18
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,WbSearchEntitiesAction,73,101,4,10,11,29,5,6,1,3
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,JacksonWbSearchEntitiesResult.JacksonMatch,81,54,21,9,22,16,19,2,4,2
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,WikibaseDataFetcher,87,270,9,19,27,70,15,19,6,14
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,ApiConnection,107,762,5,55,27,174,6,52,2,21
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,WbEditingAction,106,560,16,52,20,137,13,42,0,21
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,BasicApiConnection,7,57,0,0,2,19,1,12,1,12
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,StatementUpdate.DeletedStatement,18,14,0,0,9,5,9,3,9,3
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,WikibaseDataEditor,92,244,1,1,21,56,6,19,5,19
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,RandomGuidGenerator,23,3,0,0,6,1,1,1,1,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,TermStatementUpdate.NameWithUpdate,0,12,0,0,0,4,0,1,0,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi,TermStatementUpdate,25,757,12,74,6,150,12,48,0,17
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi.apierrors,NoSuchEntityErrorException,0,5,0,0,0,2,0,1,0,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi.apierrors,MediaWikiApiErrorException,0,27,0,0,0,6,0,3,0,3
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi.apierrors,MediaWikiApiErrorHandler,3,35,0,5,1,6,1,5,1,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi.apierrors,MaxlagErrorException,0,5,0,0,0,2,0,1,0,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi.apierrors,TokenErrorException,0,5,0,0,0,2,0,1,0,1
Wikidata Toolkit Wikibase API,org.wikidata.wdtk.wikibaseapi.apierrors,EditConflictErrorException,0,5,0,0,0,2,0,1,0,1
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,AnyValueConverter,18,118,0,0,2,23,2,8,2,8
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,GlobeCoordinatesValueConverter,42,130,2,4,8,33,2,5,0,4
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,EntityIdValueConverter,9,32,2,2,3,8,2,2,0,2
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,QuantityValueConverter,21,92,3,7,5,23,3,5,0,3
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,MonolingualTextValueConverter,9,31,2,2,3,8,2,2,0,2
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,TimeValueConverter,15,140,5,5,3,27,4,5,0,4
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,StringValueConverter,75,41,11,4,17,12,10,3,2,2
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,AbstractValueConverter,22,17,0,0,2,7,1,3,1,3
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf.values,BufferedValueConverter,0,70,0,4,0,18,0,5,0,3
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,ReferenceRdfConverter,0,124,1,7,0,30,1,7,0,4
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,PropertyContext,0,104,0,0,0,2,0,1,0,1
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,SnakRdfConverter,147,177,10,20,35,45,13,14,4,7
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,RdfConverter,51,904,15,53,16,221,17,41,2,21
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,RankBuffer,11,39,2,4,3,11,2,5,0,4
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,RdfWriter,3,350,0,0,1,135,1,18,1,18
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,PropertyRegister,61,320,6,27,15,74,6,25,0,14
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,Vocabulary,12,595,2,21,5,114,3,26,1,12
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,OwlDeclarationBuffer,83,307,24,18,20,65,21,8,3,5
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,SnakRdfConverter.PropertyRestriction,15,0,0,0,5,0,1,0,1,0
Wikidata Toolkit RDF,org.wikidata.wdtk.rdf,RdfSerializer,59,52,0,0,17,19,4,5,4,5
Wikidata Toolkit Utilities,org.wikidata.wdtk.util,DirectoryManagerFactory,12,56,1,1,3,11,2,4,1,4
Wikidata Toolkit Utilities,org.wikidata.wdtk.util,CompressionType,0,34,0,0,0,2,0,1,0,1
Wikidata Toolkit Utilities,org.wikidata.wdtk.util,Timer,18,687,4,66,2,154,4,61,0,30
Wikidata Toolkit Utilities,org.wikidata.wdtk.util,DirectoryManagerImpl,220,113,12,8,40,23,12,13,4,10
Wikidata Toolkit Utilities,org.wikidata.wdtk.util,WebResourceFetcherImpl,31,28,3,1,9,10,5,6,3,6
Wikidata Toolkit Utilities,org.wikidata.wdtk.util,NestedIterator,0,69,0,16,0,18,0,13,0,5
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwLocalDumpFile,3,286,1,25,2,64,2,25,1,13
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwSitesDumpFileProcessor,28,278,8,28,9,59,7,17,0,6
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,EntityTimerProcessor.TimeoutException,6,0,0,0,1,0,1,0,1,0
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,DumpProcessingController,156,390,16,35,39,107,19,32,5,20
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwRevisionImpl,89,126,4,0,7,42,5,16,3,16
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,JsonDumpFileProcessor,123,116,12,6,24,40,7,8,0,6
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,DumpProcessingController.ListenerRegistration,22,60,10,12,4,13,8,6,0,3
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwDumpFormatException,0,4,0,0,0,2,0,1,0,1
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwRevisionProcessorBroker.RevisionSubscription,24,6,0,0,2,1,1,1,1,1
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,DumpContentType,0,54,0,0,0,2,0,1,0,1
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,WikibaseRevisionProcessor,190,96,7,5,41,31,6,9,1,8
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwRevisionDumpFileProcessor,63,490,13,58,15,140,13,44,0,10
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwDumpFile.DateComparator,0,9,0,0,0,2,0,2,0,2
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,StatisticsMwRevisionProcessor,0,282,3,7,0,47,3,10,0,8
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,MwRevisionProcessorBroker,0,211,2,28,0,51,2,19,0,6
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles,EntityTimerProcessor,46,118,8,6,9,33,6,11,1,9
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles.wmf,WmfOnlineStandardDumpFile,1,227,2,8,1,45,2,10,0,7
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles.wmf,WmfDumpFile,58,264,5,13,6,52,5,18,1,13
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles.wmf,JsonOnlineDumpFile,113,17,4,0,22,7,6,3,4,3
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles.wmf,WmfLocalDumpFile,1,67,0,2,1,18,1,6,1,5
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles.wmf,WmfDumpFileManager,50,426,4,40,12,93,3,28,0,9
Wikidata Toolkit Dump File Handling,org.wikidata.wdtk.dumpfiles.wmf,WmfOnlineDailyDumpFile,1,185,1,3,1,40,1,8,0,7
Wikidata Toolkit Storage,org.wikidata.wdtk.storage.datastructures,CountBitsArray,0,168,0,20,0,38,0,17,0,7
Wikidata Toolkit Storage,org.wikidata.wdtk.storage.datastructures,BitVectorImpl,5,535,1,49,1,111,1,44,0,20
Wikidata Toolkit Storage,org.wikidata.wdtk.storage.datastructures,FindPositionArray,0,204,1,23,0,46,1,18,0,7
Wikidata Toolkit Storage,org.wikidata.wdtk.storage.datastructures,BitVectorIterator,0,93,1,11,0,18,1,11,0,6
Wikidata Toolkit Storage,org.wikidata.wdtk.storage.datastructures,RankedBitVectorImpl,0,248,0,12,0,54,0,21,0,15
