File,statements,missing,excluded,branches,partial,coverage
cloudinit/ssh_util.py,349,73,0,156,23,78%
cloudinit/stages.py,483,76,0,158,30,80%
cloudinit/subp.py,153,15,0,82,9,88%
cloudinit/temp_utils.py,58,9,0,18,3,82%
cloudinit/templater.py,110,17,0,30,9,81%
cloudinit/type_utils.py,8,1,0,4,1,83%
cloudinit/url_helper.py,387,94,0,142,18,72%
cloudinit/user_data.py,221,32,0,100,15,85%
cloudinit/util.py,1794,393,0,804,127,76%
cloudinit/version.py,7,0,0,2,0,100%
cloudinit/warnings.py,52,43,0,22,0,12%
conftest.py,65,6,0,14,0,90%
setup_utils.py,35,23,0,2,0,32%
tests/__init__.py,0,0,0,0,0,100%
tests/helpers.py,6,0,0,0,0,100%
tests/hypothesis.py,12,2,0,0,0,83%
tests/hypothesis_jsonschema.py,8,1,0,0,0,88%
tests/unittests/__init__.py,0,0,0,0,0,100%
tests/unittests/analyze/test_boot.py,108,4,0,4,2,95%
tests/unittests/analyze/test_dump.py,93,0,0,2,0,100%
tests/unittests/cmd/__init__.py,0,0,0,0,0,100%
tests/unittests/cmd/devel/__init__.py,0,0,0,0,0,100%
tests/unittests/cmd/devel/test_hotplug_hook.py,105,0,0,0,0,100%
tests/unittests/cmd/devel/test_init.py,17,0,0,2,0,100%
tests/unittests/cmd/devel/test_logs.py,161,120,0,20,0,23%
tests/unittests/cmd/devel/test_net_convert.py,69,0,0,14,0,100%
tests/unittests/cmd/devel/test_render.py,112,81,0,0,0,28%
tests/unittests/cmd/test_clean.py,178,1,0,40,1,99%
tests/unittests/cmd/test_cloud_id.py,116,85,0,2,0,26%
tests/unittests/cmd/test_main.py,75,0,0,4,0,100%
tests/unittests/cmd/test_query.py,245,194,0,8,0,20%
tests/unittests/cmd/test_status.py,159,17,0,18,0,90%
tests/unittests/config/__init__.py,0,0,0,0,0,100%
tests/unittests/config/test_apt_conf_v1.py,82,0,0,2,0,100%
tests/unittests/config/test_apt_configure_sources_list_v1.py,83,59,0,8,0,26%
tests/unittests/config/test_apt_configure_sources_list_v3.py,75,46,0,4,0,37%
tests/unittests/config/test_apt_key.py,55,0,0,0,0,100%
tests/unittests/config/test_apt_source_v1.py,265,206,0,10,0,21%
tests/unittests/config/test_apt_source_v3.py,481,330,0,10,0,31%
tests/unittests/config/test_cc_ansible.py,103,21,0,14,1,74%
tests/unittests/config/test_cc_apk_configure.py,90,0,0,4,0,100%
tests/unittests/config/test_cc_apt_configure.py,54,13,0,8,0,73%
tests/unittests/config/test_cc_apt_pipelining.py,25,0,0,2,0,100%
tests/unittests/config/test_cc_bootcmd.py,69,0,0,2,0,100%
tests/unittests/config/test_cc_byobu.py,13,0,0,2,0,100%
tests/unittests/config/test_cc_ca_certs.py,223,7,0,36,1,97%
tests/unittests/config/test_cc_chef.py,160,16,0,14,0,91%
tests/unittests/config/test_cc_disable_ec2_metadata.py,33,0,0,0,0,100%
tests/unittests/config/test_cc_disk_setup.py,129,1,0,4,1,98%
tests/unittests/config/test_cc_fan.py,12,1,0,2,1,86%
tests/unittests/config/test_cc_final_message.py,16,0,0,4,0,100%
tests/unittests/config/test_cc_growpart.py,316,114,0,30,2,61%
tests/unittests/config/test_cc_grub_dpkg.py,50,0,0,10,0,100%
tests/unittests/config/test_cc_install_hotplug.py,68,0,0,2,0,100%
tests/unittests/config/test_cc_keyboard.py,73,0,0,2,0,100%
tests/unittests/config/test_cc_keys_to_console.py,22,0,0,0,0,100%
tests/unittests/config/test_cc_landscape.py,69,0,0,2,0,100%
tests/unittests/config/test_cc_locale.py,82,5,0,8,4,90%
tests/unittests/config/test_cc_lxd.py,146,0,0,14,0,100%
tests/unittests/config/test_cc_mcollective.py,76,0,0,2,0,100%
tests/unittests/config/test_cc_mounts.py,260,4,0,16,3,97%
tests/unittests/config/test_cc_ntp.py,422,42,0,98,7,86%
tests/unittests/config/test_cc_package_update_upgrade_install.py,104,76,0,22,0,22%
tests/unittests/config/test_cc_phone_home.py,55,31,0,6,0,39%
tests/unittests/config/test_cc_power_state_change.py,123,9,0,22,6,90%
tests/unittests/config/test_cc_puppet.py,212,6,0,2,0,97%
tests/unittests/config/test_cc_resizefs.py,236,3,0,6,0,99%
tests/unittests/config/test_cc_resolv_conf.py,101,0,0,6,0,100%
tests/unittests/config/test_cc_rh_subscription.py,115,29,0,4,1,73%
tests/unittests/config/test_cc_rsyslog.py,157,1,0,6,1,99%
tests/unittests/config/test_cc_runcmd.py,56,0,0,2,0,100%
tests/unittests/config/test_cc_scripts_vendor.py,10,0,0,0,0,100%
tests/unittests/config/test_cc_seed_random.py,125,2,0,8,3,96%
tests/unittests/config/test_cc_set_hostname.py,219,0,0,4,0,100%
tests/unittests/config/test_cc_set_passwords.py,176,124,0,24,0,26%
tests/unittests/config/test_cc_snap.py,107,0,0,4,0,100%
tests/unittests/config/test_cc_spacewalk.py,20,0,0,0,0,100%
tests/unittests/config/test_cc_ssh.py,198,130,0,30,0,31%
tests/unittests/config/test_cc_ssh_import_id.py,46,0,0,0,0,100%
tests/unittests/config/test_cc_timezone.py,28,0,0,0,0,100%
tests/unittests/config/test_cc_ubuntu_advantage.py,290,87,0,38,3,69%
tests/unittests/config/test_cc_ubuntu_autoinstall.py,35,1,0,4,1,95%
tests/unittests/config/test_cc_ubuntu_drivers.py,156,1,0,2,1,99%
tests/unittests/config/test_cc_update_etc_hosts.py,59,4,0,8,4,88%
tests/unittests/config/test_cc_users_groups.py,96,1,0,2,1,98%
tests/unittests/config/test_cc_wireguard.py,133,2,0,12,3,97%
tests/unittests/config/test_cc_write_files.py,120,0,0,12,0,100%
tests/unittests/config/test_cc_write_files_deferred.py,30,0,0,0,0,100%
tests/unittests/config/test_cc_yum_add_repo.py,54,0,0,10,0,100%
tests/unittests/config/test_cc_zypper_add_repo.py,128,7,0,28,7,91%
tests/unittests/config/test_modules.py,86,27,0,8,0,69%
tests/unittests/config/test_salt_minion.py,33,17,0,2,0,46%
tests/unittests/config/test_schema.py,704,81,0,84,6,88%
tests/unittests/conftest.py,40,12,0,10,2,64%
tests/unittests/distros/__init__.py,9,0,0,2,0,100%
tests/unittests/distros/package_management/test_apt.py,46,0,0,0,0,100%
tests/unittests/distros/test__init__.py,243,9,0,20,1,95%
tests/unittests/distros/test_arch.py,19,0,0,0,0,100%
tests/unittests/distros/test_bsd_utils.py,35,0,0,0,0,100%
tests/unittests/distros/test_create_users.py,121,70,0,4,0,44%
tests/unittests/distros/test_debian.py,55,38,0,0,0,31%
tests/unittests/distros/test_dragonflybsd.py,11,0,0,0,0,100%
tests/unittests/distros/test_freebsd.py,31,4,0,0,0,87%
tests/unittests/distros/test_gentoo.py,18,0,0,0,0,100%
tests/unittests/distros/test_hostname.py,22,0,0,0,0,100%
tests/unittests/distros/test_hosts.py,23,0,0,0,0,100%
tests/unittests/distros/test_ifconfig.py,48,0,0,0,0,100%
tests/unittests/distros/test_init.py,70,28,0,2,0,61%
tests/unittests/distros/test_manage_service.py,57,0,0,0,0,100%
tests/unittests/distros/test_mariner.py,11,0,0,0,0,100%
tests/unittests/distros/test_netbsd.py,17,2,0,0,0,88%
tests/unittests/distros/test_netconfig.py,425,13,0,70,12,95%
tests/unittests/distros/test_networking.py,168,4,0,6,2,97%
tests/unittests/distros/test_opensuse.py,124,0,0,0,0,100%
tests/unittests/distros/test_photon.py,44,0,0,0,0,100%
tests/unittests/distros/test_resolv.py,46,0,0,0,0,100%
tests/unittests/distros/test_sles.py,6,0,0,0,0,100%
tests/unittests/distros/test_sysconfig.py,50,2,0,0,0,96%
tests/unittests/distros/test_user_data_normalize.py,225,3,0,10,1,98%
tests/unittests/early_patches.py,14,0,0,2,0,100%
tests/unittests/filters/__init__.py,0,0,0,0,0,100%
tests/unittests/filters/test_launch_index.py,79,4,0,16,4,92%
tests/unittests/helpers.py,332,23,0,98,12,91%
tests/unittests/net/__init__.py,0,0,0,0,0,100%
tests/unittests/net/test_dhcp.py,366,4,0,6,1,99%
tests/unittests/net/test_dns.py,11,0,0,0,0,100%
tests/unittests/net/test_ephemeral.py,36,6,0,4,0,85%
tests/unittests/net/test_init.py,864,3,0,54,3,99%
tests/unittests/net/test_net_rendering.py,41,21,0,8,0,41%
tests/unittests/net/test_netplan.py,22,10,0,2,0,50%
tests/unittests/net/test_network_state.py,129,9,0,10,0,91%
tests/unittests/net/test_networkd.py,65,0,0,0,0,100%
tests/unittests/reporting/test_reporting.py,259,1,0,10,2,99%
tests/unittests/reporting/test_reporting_hyperv.py,184,9,0,22,9,91%
tests/unittests/reporting/test_webhook_handler.py,61,39,0,10,0,31%
tests/unittests/runs/__init__.py,0,0,0,0,0,100%
tests/unittests/runs/test_merge_run.py,40,0,0,0,0,100%
tests/unittests/runs/test_simple_run.py,117,0,0,2,0,100%
tests/unittests/sources/__init__.py,0,0,0,0,0,100%
tests/unittests/sources/azure/test_errors.py,92,64,0,2,0,30%
tests/unittests/sources/azure/test_identity.py,75,0,0,0,0,100%
tests/unittests/sources/azure/test_imds.py,220,2,0,12,1,99%
tests/unittests/sources/azure/test_kvp.py,48,21,0,0,0,56%
tests/unittests/sources/conftest.py,6,0,0,0,0,100%
tests/unittests/sources/helpers/test_akamai.py,19,0,0,0,0,100%
tests/unittests/sources/helpers/test_ec2.py,106,1,0,4,2,97%
tests/unittests/sources/helpers/test_netlink.py,271,7,0,12,2,95%
tests/unittests/sources/helpers/test_openstack.py,21,0,0,4,0,100%
tests/unittests/sources/test___init__.py,9,0,0,0,0,100%
tests/unittests/sources/test_akamai.py,53,0,0,8,0,100%
tests/unittests/sources/test_aliyun.py,164,0,0,12,1,99%
tests/unittests/sources/test_altcloud.py,234,5,0,8,1,98%
tests/unittests/sources/test_azure.py,1643,15,0,86,8,99%
tests/unittests/sources/test_azure_helper.py,628,460,0,18,0,26%
tests/unittests/sources/test_bigstep.py,24,0,0,2,0,100%
tests/unittests/sources/test_cloudsigma.py,78,0,0,0,0,100%
tests/unittests/sources/test_cloudstack.py,131,0,0,6,0,100%
tests/unittests/sources/test_common.py,63,0,0,6,0,100%
tests/unittests/sources/test_configdrive.py,310,10,0,34,2,97%
tests/unittests/sources/test_digitalocean.py,176,1,0,30,3,98%
tests/unittests/sources/test_ec2.py,446,10,0,68,10,95%
tests/unittests/sources/test_exoscale.py,106,0,0,0,0,100%
tests/unittests/sources/test_gce.py,223,2,0,20,2,98%
tests/unittests/sources/test_hetzner.py,46,0,0,0,0,100%
tests/unittests/sources/test_ibmcloud.py,160,0,0,6,1,99%
tests/unittests/sources/test_init.py,407,1,0,30,1,99%
tests/unittests/sources/test_lxd.py,168,15,0,24,0,91%
tests/unittests/sources/test_maas.py,122,15,0,12,2,86%
tests/unittests/sources/test_nocloud.py,177,2,0,18,2,98%
tests/unittests/sources/test_nwcs.py,47,0,0,0,0,100%
tests/unittests/sources/test_opennebula.py,426,1,0,48,0,99%
tests/unittests/sources/test_openstack.py,495,13,0,100,14,95%
tests/unittests/sources/test_oracle.py,390,190,0,28,0,51%
tests/unittests/sources/test_ovf.py,225,0,0,2,0,100%
tests/unittests/sources/test_rbx.py,64,0,0,0,0,100%
tests/unittests/sources/test_scaleway.py,343,3,0,12,4,98%
tests/unittests/sources/test_smartos.py,512,24,0,38,3,94%
tests/unittests/sources/test_upcloud.py,108,0,0,4,1,99%
tests/unittests/sources/test_vmware.py,499,0,0,6,0,100%
tests/unittests/sources/test_vultr.py,77,0,0,0,0,100%
tests/unittests/sources/vmware/__init__.py,0,0,0,0,0,100%
tests/unittests/sources/vmware/test_custom_script.py,51,0,0,2,0,100%
tests/unittests/sources/vmware/test_guestcust_util.py,6,0,0,0,0,100%
tests/unittests/sources/vmware/test_vmware_config_file.py,281,9,0,38,8,93%
tests/unittests/test__init__.py,172,2,0,2,1,98%
tests/unittests/test_apport.py,59,26,0,4,0,52%
tests/unittests/test_atomic_helper.py,49,0,0,2,0,100%
tests/unittests/test_builtin_handlers.py,182,11,0,0,0,94%
tests/unittests/test_cli.py,163,35,0,14,0,80%
tests/unittests/test_conftest.py,51,1,0,0,0,98%
tests/unittests/test_data.py,486,147,0,8,0,70%
tests/unittests/test_dmi.py,129,2,0,10,2,97%
tests/unittests/test_ds_identify.py,509,5,0,72,7,98%
tests/unittests/test_event.py,14,0,0,0,0,100%
tests/unittests/test_features.py,6,0,0,0,0,100%
tests/unittests/test_gpg.py,58,0,0,0,0,100%
tests/unittests/test_helpers.py,31,0,0,0,0,100%
tests/unittests/test_importer.py,5,0,0,0,0,100%
tests/unittests/test_log.py,48,0,0,0,0,100%
tests/unittests/test_merging.py,176,2,0,54,4,97%
