Module,statements,missing,excluded,branches,partial,coverage
cloudinit/sources/DataSourceAzure.py,989,814,0,336,1,13%
cloudinit/sources/DataSourceBigstep.py,35,23,0,4,0,31%
cloudinit/sources/DataSourceCloudSigma.py,57,37,0,10,0,30%
cloudinit/sources/DataSourceCloudStack.py,141,108,0,36,0,19%
cloudinit/sources/DataSourceConfigDrive.py,188,153,0,68,0,14%
cloudinit/sources/DataSourceDigitalOcean.py,66,45,0,10,0,28%
cloudinit/sources/DataSourceEc2.py,487,392,0,202,0,14%
cloudinit/sources/DataSourceExoscale.py,90,64,0,12,1,26%
cloudinit/sources/DataSourceGCE.py,226,179,0,78,1,16%
cloudinit/sources/DataSourceHetzner.py,73,51,0,16,0,25%
cloudinit/sources/DataSourceIBMCloud.py,182,147,0,56,1,15%
cloudinit/sources/DataSourceLXD.py,199,138,0,72,1,23%
cloudinit/sources/DataSourceMAAS.py,239,201,0,104,1,11%
cloudinit/sources/DataSourceNWCS.py,77,53,0,18,0,25%
cloudinit/sources/DataSourceNoCloud.py,227,199,0,90,0,9%
cloudinit/sources/DataSourceNone.py,23,9,0,4,0,52%
cloudinit/sources/DataSourceOVF.py,251,217,0,104,0,10%
cloudinit/sources/DataSourceOpenNebula.py,274,228,0,128,0,11%
cloudinit/sources/DataSourceOpenStack.py,151,112,0,36,0,21%
cloudinit/sources/DataSourceOracle.py,168,122,0,63,1,20%
cloudinit/sources/DataSourceRbxCloud.py,99,66,0,26,0,26%
cloudinit/sources/DataSourceScaleway.py,204,155,0,66,0,18%
cloudinit/sources/DataSourceSmartOS.py,469,371,0,199,5,15%
cloudinit/sources/DataSourceUpCloud.py,75,50,0,10,0,29%
cloudinit/sources/DataSourceVMware.py,494,423,0,226,1,10%
cloudinit/sources/DataSourceVultr.py,61,38,0,14,1,32%
cloudinit/sources/__init__.py,581,428,0,247,3,19%
cloudinit/sources/azure/__init__.py,0,0,0,0,0,100%
cloudinit/sources/azure/errors.py,99,60,0,16,0,34%
cloudinit/sources/azure/identity.py,48,31,0,8,0,30%
cloudinit/sources/azure/imds.py,78,62,0,22,0,16%
cloudinit/sources/azure/kvp.py,28,17,0,4,0,34%
cloudinit/sources/helpers/__init__.py,0,0,0,0,0,100%
cloudinit/sources/helpers/akamai.py,22,15,0,10,0,22%
cloudinit/sources/helpers/azure.py,477,344,0,112,0,23%
cloudinit/sources/helpers/cloudsigma.py,42,21,0,4,1,48%
cloudinit/sources/helpers/digitalocean.py,100,86,0,36,0,10%
cloudinit/sources/helpers/ec2.py,140,121,0,54,0,10%
cloudinit/sources/helpers/hetzner.py,11,8,0,4,0,20%
cloudinit/sources/helpers/netlink.py,172,123,0,38,0,23%
cloudinit/sources/helpers/openstack.py,392,334,0,191,1,10%
cloudinit/sources/helpers/upcloud.py,64,54,0,26,0,11%
cloudinit/sources/helpers/vmware/__init__.py,0,0,0,0,0,100%
cloudinit/sources/helpers/vmware/imc/__init__.py,0,0,0,0,0,100%
cloudinit/sources/helpers/vmware/imc/boot_proto.py,3,0,0,0,0,100%
cloudinit/sources/helpers/vmware/imc/config.py,90,42,0,12,0,47%
cloudinit/sources/helpers/vmware/imc/config_custom_script.py,44,23,0,2,0,46%
cloudinit/sources/helpers/vmware/imc/config_file.py,29,20,0,10,0,23%
cloudinit/sources/helpers/vmware/imc/config_nic.py,130,112,0,54,0,10%
cloudinit/sources/helpers/vmware/imc/config_passwd.py,33,26,0,18,0,14%
cloudinit/sources/helpers/vmware/imc/config_source.py,1,0,0,0,0,100%
cloudinit/sources/helpers/vmware/imc/guestcust_error.py,4,0,0,0,0,100%
cloudinit/sources/helpers/vmware/imc/guestcust_event.py,5,0,0,0,0,100%
cloudinit/sources/helpers/vmware/imc/guestcust_state.py,3,0,0,0,0,100%
cloudinit/sources/helpers/vmware/imc/guestcust_util.py,335,282,0,108,0,12%
cloudinit/sources/helpers/vmware/imc/nic.py,84,46,0,18,0,37%
cloudinit/sources/helpers/vmware/imc/nic_base.py,44,14,0,0,0,68%
cloudinit/sources/helpers/vultr.py,119,95,0,56,0,14%
cloudinit/ssh_util.py,349,308,0,177,0,8%
cloudinit/stages.py,483,407,0,180,0,11%
cloudinit/subp.py,154,61,0,90,19,54%
cloudinit/temp_utils.py,58,40,0,18,0,24%
cloudinit/templater.py,110,76,0,34,0,24%
cloudinit/type_utils.py,8,3,0,4,1,50%
cloudinit/url_helper.py,387,320,0,158,1,12%
cloudinit/user_data.py,221,181,0,102,0,12%
cloudinit/util.py,1794,1424,0,874,35,16%
cloudinit/version.py,7,1,0,2,1,78%
cloudinit/warnings.py,52,43,0,22,0,12%
conftest.py,65,43,0,18,0,27%
setup_utils.py,35,24,0,2,0,30%
tests/__init__.py,0,0,0,0,0,100%
tests/helpers.py,6,0,0,0,0,100%
tests/hypothesis.py,12,2,0,0,0,83%
tests/hypothesis_jsonschema.py,8,1,0,0,0,88%
tests/unittests/__init__.py,0,0,0,0,0,100%
tests/unittests/analyze/test_boot.py,108,71,0,10,0,31%
tests/unittests/analyze/test_dump.py,93,64,0,6,0,29%
tests/unittests/cmd/__init__.py,0,0,0,0,0,100%
tests/unittests/cmd/devel/__init__.py,0,0,0,0,0,100%
tests/unittests/cmd/devel/test_hotplug_hook.py,105,74,0,18,0,25%
tests/unittests/cmd/devel/test_init.py,17,11,0,6,0,26%
tests/unittests/cmd/devel/test_logs.py,161,134,0,28,0,15%
tests/unittests/cmd/devel/test_net_convert.py,69,45,0,26,0,25%
tests/unittests/cmd/devel/test_render.py,112,81,0,8,0,26%
tests/unittests/cmd/test_clean.py,178,147,0,74,0,12%
tests/unittests/cmd/test_cloud_id.py,117,85,0,34,0,21%
tests/unittests/cmd/test_main.py,75,51,0,6,0,30%
tests/unittests/cmd/test_query.py,245,194,0,56,0,18%
tests/unittests/cmd/test_status.py,159,104,0,28,2,30%
tests/unittests/config/__init__.py,0,0,0,0,0,100%
tests/unittests/config/test_apt_conf_v1.py,82,59,0,4,0,27%
tests/unittests/config/test_apt_configure_sources_list_v1.py,84,59,0,10,0,29%
tests/unittests/config/test_apt_configure_sources_list_v3.py,76,46,0,6,0,39%
tests/unittests/config/test_apt_key.py,55,22,0,0,0,60%
tests/unittests/config/test_apt_source_v1.py,266,206,0,42,0,19%
tests/unittests/config/test_apt_source_v3.py,482,376,0,64,0,19%
tests/unittests/config/test_cc_ansible.py,103,53,0,22,0,40%
tests/unittests/config/test_cc_apk_configure.py,91,60,0,6,0,32%
tests/unittests/config/test_cc_apt_configure.py,55,34,0,12,0,31%
tests/unittests/config/test_cc_apt_pipelining.py,26,12,0,4,0,47%
tests/unittests/config/test_cc_bootcmd.py,69,44,0,18,0,31%
tests/unittests/config/test_cc_byobu.py,13,5,0,4,0,47%
tests/unittests/config/test_cc_ca_certs.py,223,168,0,52,0,20%
tests/unittests/config/test_cc_chef.py,160,119,0,20,0,24%
tests/unittests/config/test_cc_disable_ec2_metadata.py,34,13,0,8,0,55%
tests/unittests/config/test_cc_disk_setup.py,129,77,0,26,0,36%
tests/unittests/config/test_cc_fan.py,13,5,0,4,0,47%
tests/unittests/config/test_cc_final_message.py,16,10,0,4,0,30%
tests/unittests/config/test_cc_growpart.py,316,226,0,58,0,24%
tests/unittests/config/test_cc_grub_dpkg.py,50,24,0,12,0,42%
tests/unittests/config/test_cc_install_hotplug.py,68,54,0,4,0,19%
tests/unittests/config/test_cc_keyboard.py,74,48,0,4,0,33%
tests/unittests/config/test_cc_keys_to_console.py,22,7,0,2,0,62%
tests/unittests/config/test_cc_landscape.py,69,50,0,8,0,27%
tests/unittests/config/test_cc_locale.py,82,58,0,22,0,23%
tests/unittests/config/test_cc_lxd.py,146,88,0,18,0,35%
tests/unittests/config/test_cc_mcollective.py,88,68,0,4,0,22%
tests/unittests/config/test_cc_mounts.py,260,186,0,62,0,23%
tests/unittests/config/test_cc_ntp.py,422,343,0,126,0,14%
tests/unittests/config/test_cc_package_update_upgrade_install.py,104,78,0,38,0,18%
tests/unittests/config/test_cc_phone_home.py,55,31,0,10,0,40%
tests/unittests/config/test_cc_power_state_change.py,123,88,0,26,0,23%
tests/unittests/config/test_cc_puppet.py,212,131,0,16,0,38%
tests/unittests/config/test_cc_resizefs.py,236,162,0,22,0,29%
tests/unittests/config/test_cc_resolv_conf.py,101,55,0,8,0,42%
tests/unittests/config/test_cc_rh_subscription.py,115,69,0,12,0,39%
tests/unittests/config/test_cc_rsyslog.py,157,107,0,28,0,27%
tests/unittests/config/test_cc_runcmd.py,56,32,0,12,0,38%
tests/unittests/config/test_cc_scripts_vendor.py,10,3,0,2,0,58%
tests/unittests/config/test_cc_seed_random.py,125,90,0,18,0,24%
tests/unittests/config/test_cc_set_hostname.py,219,178,0,18,0,17%
tests/unittests/config/test_cc_set_passwords.py,176,124,0,44,0,24%
tests/unittests/config/test_cc_snap.py,107,66,0,14,0,37%
tests/unittests/config/test_cc_spacewalk.py,20,6,0,0,0,70%
tests/unittests/config/test_cc_ssh.py,198,134,0,42,0,28%
tests/unittests/config/test_cc_ssh_import_id.py,46,20,0,0,0,57%
tests/unittests/config/test_cc_timezone.py,28,15,0,0,0,46%
tests/unittests/config/test_cc_ubuntu_advantage.py,290,197,0,82,0,27%
tests/unittests/config/test_cc_ubuntu_autoinstall.py,35,12,0,10,0,56%
tests/unittests/config/test_cc_ubuntu_drivers.py,156,85,0,18,0,44%
tests/unittests/config/test_cc_update_etc_hosts.py,59,39,0,10,0,29%
tests/unittests/config/test_cc_users_groups.py,96,71,0,12,0,25%
tests/unittests/config/test_cc_wireguard.py,133,91,0,34,0,25%
tests/unittests/config/test_cc_write_files.py,120,83,0,18,0,27%
tests/unittests/config/test_cc_write_files_deferred.py,30,13,0,4,0,50%
tests/unittests/config/test_cc_yum_add_repo.py,54,34,0,12,0,30%
tests/unittests/config/test_cc_zypper_add_repo.py,128,105,0,28,0,15%
tests/unittests/config/test_modules.py,86,47,0,10,0,47%
tests/unittests/config/test_salt_minion.py,33,17,0,6,0,46%
tests/unittests/config/test_schema.py,704,443,0,212,3,32%
tests/unittests/conftest.py,40,20,0,14,2,41%
tests/unittests/distros/__init__.py,9,1,0,2,1,82%
tests/unittests/distros/package_management/test_apt.py,46,21,0,6,0,52%
tests/unittests/distros/test__init__.py,243,189,0,30,0,21%
tests/unittests/distros/test_arch.py,19,11,0,0,0,42%
tests/unittests/distros/test_bsd_utils.py,35,27,0,0,0,23%
tests/unittests/distros/test_create_users.py,121,70,0,14,0,42%
tests/unittests/distros/test_debian.py,55,38,0,16,0,27%
tests/unittests/distros/test_dragonflybsd.py,11,5,0,0,0,55%
tests/unittests/distros/test_freebsd.py,31,16,0,2,0,45%
tests/unittests/distros/test_gentoo.py,18,12,0,0,0,33%
tests/unittests/distros/test_hostname.py,22,14,0,0,0,36%
tests/unittests/distros/test_hosts.py,23,15,0,0,0,35%
tests/unittests/distros/test_ifconfig.py,48,30,0,0,0,38%
tests/unittests/distros/test_init.py,71,43,0,18,0,38%
tests/unittests/distros/test_manage_service.py,57,30,0,0,0,47%
tests/unittests/distros/test_mariner.py,11,2,0,0,0,82%
tests/unittests/distros/test_netbsd.py,17,10,0,2,0,37%
tests/unittests/distros/test_netconfig.py,425,317,0,114,0,20%
tests/unittests/distros/test_networking.py,168,108,0,40,0,32%
tests/unittests/distros/test_opensuse.py,124,63,0,2,0,50%
tests/unittests/distros/test_photon.py,44,30,0,0,0,32%
tests/unittests/distros/test_resolv.py,46,36,0,0,0,22%
tests/unittests/distros/test_sles.py,6,2,0,0,0,67%
tests/unittests/distros/test_sysconfig.py,50,39,0,0,0,22%
tests/unittests/distros/test_user_data_normalize.py,225,193,0,10,0,14%
tests/unittests/early_patches.py,14,1,0,2,0,94%
tests/unittests/filters/__init__.py,0,0,0,0,0,100%
tests/unittests/filters/test_launch_index.py,79,64,0,24,0,15%
tests/unittests/helpers.py,332,224,0,114,2,26%
tests/unittests/net/__init__.py,0,0,0,0,0,100%
tests/unittests/net/test_dhcp.py,399,220,0,54,1,41%
tests/unittests/net/test_dns.py,11,4,0,0,0,64%
tests/unittests/net/test_ephemeral.py,36,20,0,10,0,35%
tests/unittests/net/test_init.py,864,637,0,124,1,24%
tests/unittests/net/test_net_rendering.py,41,21,0,8,0,41%
tests/unittests/net/test_netplan.py,22,12,0,4,0,38%
tests/unittests/net/test_network_state.py,129,87,0,22,0,30%
tests/unittests/net/test_networkd.py,65,38,0,16,0,33%
tests/unittests/reporting/test_reporting.py,259,173,0,34,0,30%
tests/unittests/reporting/test_reporting_hyperv.py,184,150,0,26,0,16%
tests/unittests/reporting/test_webhook_handler.py,61,39,0,14,0,29%
tests/unittests/runs/__init__.py,0,0,0,0,0,100%
tests/unittests/runs/test_merge_run.py,40,30,0,0,0,25%
tests/unittests/runs/test_simple_run.py,117,101,0,2,0,13%
tests/unittests/sources/__init__.py,0,0,0,0,0,100%
tests/unittests/sources/azure/test_errors.py,92,64,0,7,0,28%
tests/unittests/sources/azure/test_identity.py,75,45,0,26,0,30%
tests/unittests/sources/azure/test_imds.py,220,142,0,50,0,29%
tests/unittests/sources/azure/test_kvp.py,48,31,0,2,0,34%
tests/unittests/sources/conftest.py,6,2,0,2,0,50%
tests/unittests/sources/helpers/test_akamai.py,19,8,0,0,0,58%
tests/unittests/sources/helpers/test_ec2.py,106,90,0,4,0,15%
tests/unittests/sources/helpers/test_netlink.py,271,219,0,36,0,18%
tests/unittests/sources/helpers/test_openstack.py,21,14,0,6,0,33%
tests/unittests/sources/test___init__.py,9,2,0,2,0,64%
tests/unittests/sources/test_akamai.py,53,36,0,12,0,26%
tests/unittests/sources/test_aliyun.py,164,101,0,14,0,35%
tests/unittests/sources/test_altcloud.py,235,175,0,36,0,22%
tests/unittests/sources/test_azure.py,1643,1270,0,218,3,21%
tests/unittests/sources/test_azure_helper.py,628,460,0,58,0,24%
tests/unittests/sources/test_bigstep.py,24,9,0,2,0,58%
tests/unittests/sources/test_cloudsigma.py,78,51,0,2,1,35%
tests/unittests/sources/test_cloudstack.py,131,99,0,8,0,23%
tests/unittests/sources/test_common.py,63,14,0,12,3,69%
tests/unittests/sources/test_configdrive.py,310,243,0,60,0,19%
tests/unittests/sources/test_digitalocean.py,176,135,0,32,0,20%
tests/unittests/sources/test_ec2.py,446,356,0,106,0,16%
tests/unittests/sources/test_exoscale.py,106,85,0,10,0,18%
tests/unittests/sources/test_gce.py,223,169,0,26,0,22%
tests/unittests/sources/test_hetzner.py,46,27,0,0,0,41%
tests/unittests/sources/test_ibmcloud.py,160,104,0,14,0,34%
tests/unittests/sources/test_init.py,407,333,0,60,0,16%
tests/unittests/sources/test_lxd.py,168,105,0,38,0,31%
tests/unittests/sources/test_maas.py,122,92,0,24,0,22%
tests/unittests/sources/test_nocloud.py,177,147,0,20,0,16%
tests/unittests/sources/test_nwcs.py,47,28,0,0,0,40%
tests/unittests/sources/test_opennebula.py,426,336,0,64,0,19%
tests/unittests/sources/test_openstack.py,495,393,0,120,0,17%
tests/unittests/sources/test_oracle.py,390,284,0,76,3,26%
tests/unittests/sources/test_ovf.py,225,166,0,18,0,25%
tests/unittests/sources/test_rbx.py,64,40,0,0,0,38%
tests/unittests/sources/test_scaleway.py,343,235,0,14,0,30%
tests/unittests/sources/test_smartos.py,514,383,0,54,0,23%
tests/unittests/sources/test_upcloud.py,108,77,0,6,1,28%
tests/unittests/sources/test_vmware.py,499,365,0,36,0,25%
tests/unittests/sources/test_vultr.py,122,71,0,2,0,41%
tests/unittests/sources/vmware/__init__.py,0,0,0,0,0,100%
tests/unittests/sources/vmware/test_custom_script.py,51,42,0,16,0,13%
tests/unittests/sources/vmware/test_guestcust_util.py,34,23,0,18,0,21%
tests/unittests/sources/vmware/test_vmware_config_file.py,281,240,0,44,0,13%
tests/unittests/test__init__.py,172,128,0,10,0,24%
tests/unittests/test_apport.py,59,42,0,12,0,24%
tests/unittests/test_atomic_helper.py,49,36,0,8,0,23%
tests/unittests/test_builtin_handlers.py,183,125,0,16,0,30%
tests/unittests/test_cli.py,163,117,0,24,0,25%
tests/unittests/test_conftest.py,51,30,0,16,0,31%
tests/unittests/test_data.py,487,404,0,66,0,15%
tests/unittests/test_dmi.py,129,99,0,22,0,20%
tests/unittests/test_ds_identify.py,509,317,0,83,2,34%
tests/unittests/test_event.py,15,9,0,0,0,40%
tests/unittests/test_features.py,7,2,0,2,0,56%
tests/unittests/test_gpg.py,58,38,0,14,0,31%
tests/unittests/test_helpers.py,32,14,0,0,0,56%
tests/unittests/test_importer.py,5,1,0,0,0,80%
tests/unittests/test_log.py,49,34,0,0,0,31%
tests/unittests/test_merging.py,176,139,0,58,0,16%
tests/unittests/test_net.py,1812,1366,0,238,0,23%
tests/unittests/test_net_activators.py,140,76,0,32,0,41%
tests/unittests/test_net_freebsd.py,40,24,0,10,0,32%
tests/unittests/test_netinfo.py,144,82,0,34,0,35%
tests/unittests/test_pathprefix2dict.py,29,19,0,0,0,34%
tests/unittests/test_persistence.py,47,13,0,2,0,69%
tests/unittests/test_registry.py,19,12,0,0,0,37%
tests/unittests/test_render_template.py,47,29,0,14,0,33%
tests/unittests/test_safeyaml.py,9,3,0,0,0,67%
tests/unittests/test_simpletable.py,37,17,0,8,0,44%
tests/unittests/test_ssh_util.py,515,372,0,38,0,26%
tests/unittests/test_stages.py,274,171,0,12,0,36%
tests/unittests/test_subp.py,126,83,0,12,0,31%
tests/unittests/test_temp_utils.py,53,40,0,6,0,22%
tests/unittests/test_templating.py,108,75,0,6,0,29%
tests/unittests/test_upgrade.py,31,15,0,2,0,48%
tests/unittests/test_url_helper.py,199,137,0,36,2,27%
tests/unittests/test_util.py,1397,919,0,138,0,32%
tests/unittests/test_version.py,16,4,0,0,0,75%
tests/unittests/util.py,115,48,0,14,4,58%
tools/read-version,78,63,0,29,1,15%
tools/test_tools.py,31,11,0,10,2,59%
Total,61338,45214,0,16835,166,21%
