Module,statements,missing,excluded,branches,partial,coverage
awscli/customizations/configservice/__init__.py,0,0,0,0,0,100%
awscli/customizations/configservice/getstatus.py,58,39,0,14,0,26%
awscli/customizations/configservice/putconfigurationrecorder.py,29,14,0,8,0,41%
awscli/customizations/configservice/rename_cmd.py,5,0,0,0,0,100%
awscli/customizations/configservice/subscribe.py,83,51,0,8,0,35%
awscli/customizations/configure/__init__.py,24,12,0,7,0,39%
awscli/customizations/configure/addmodel.py,37,25,0,10,0,26%
awscli/customizations/configure/configure.py,67,34,0,24,2,38%
awscli/customizations/configure/get.py,65,43,0,22,2,28%
awscli/customizations/configure/list.py,52,35,0,12,1,28%
awscli/customizations/configure/set.py,57,39,0,26,1,23%
awscli/customizations/configure/writer.py,116,101,0,56,0,9%
awscli/customizations/datapipeline/__init__.py,186,122,0,64,0,26%
awscli/customizations/datapipeline/constants.py,6,0,0,0,0,100%
awscli/customizations/datapipeline/createdefaultroles.py,77,52,0,10,0,29%
awscli/customizations/datapipeline/listrunsformatter.py,30,22,0,2,0,25%
awscli/customizations/datapipeline/translator.py,121,103,0,50,0,11%
awscli/customizations/dlm/__init__.py,0,0,0,0,0,100%
awscli/customizations/dlm/constants.py,9,0,0,0,0,100%
awscli/customizations/dlm/createdefaultrole.py,59,40,0,10,0,28%
awscli/customizations/dlm/dlm.py,5,0,0,0,0,100%
awscli/customizations/dlm/iam.py,24,16,0,0,0,33%
awscli/customizations/dynamodb.py,22,8,0,8,0,47%
awscli/customizations/ec2/__init__.py,0,0,0,0,0,100%
awscli/customizations/ec2/addcount.py,50,19,0,4,0,57%
awscli/customizations/ec2/bundleinstance.py,72,31,0,18,0,48%
awscli/customizations/ec2/decryptpassword.py,63,33,0,10,0,41%
awscli/customizations/ec2/paginate.py,27,15,0,12,0,36%
awscli/customizations/ec2/protocolarg.py,15,10,0,10,0,20%
awscli/customizations/ec2/runinstances.py,77,46,0,41,0,28%
awscli/customizations/ec2/secgroupsimplify.py,99,58,0,40,0,31%
awscli/customizations/ecr.py,40,22,0,6,0,39%
awscli/customizations/ecr_public.py,20,8,0,0,0,60%
awscli/customizations/ecs/__init__.py,8,0,0,0,0,100%
awscli/customizations/ecs/deploy.py,189,142,0,26,0,22%
awscli/customizations/ecs/exceptions.py,18,3,0,0,0,83%
awscli/customizations/ecs/executecommand.py,49,31,0,10,0,31%
awscli/customizations/ecs/filehelpers.py,41,28,0,14,0,24%
awscli/customizations/eks/__init__.py,7,0,0,0,0,100%
awscli/customizations/eks/exceptions.py,2,0,0,0,0,100%
awscli/customizations/eks/get_token.py,111,65,0,18,0,36%
awscli/customizations/eks/kubeconfig.py,107,75,0,44,0,21%
awscli/customizations/eks/ordered_yaml.py,15,5,0,0,0,67%
awscli/customizations/eks/update_kubeconfig.py,104,77,0,38,0,19%
awscli/customizations/emr/__init__.py,0,0,0,0,0,100%
awscli/customizations/emr/addinstancegroups.py,27,16,0,4,0,35%
awscli/customizations/emr/addsteps.py,18,8,0,2,0,50%
awscli/customizations/emr/addtags.py,10,3,0,2,0,58%
awscli/customizations/emr/applicationutils.py,67,54,0,28,0,14%
awscli/customizations/emr/argumentschema.py,19,0,0,0,0,100%
awscli/customizations/emr/command.py,49,31,0,18,0,27%
awscli/customizations/emr/config.py,64,39,0,18,0,30%
awscli/customizations/emr/configutils.py,35,20,0,2,0,41%
awscli/customizations/emr/constants.py,140,0,0,0,0,100%
awscli/customizations/emr/createcluster.py,247,212,0,146,0,9%
awscli/customizations/emr/createdefaultroles.py,154,110,0,28,0,24%
awscli/customizations/emr/describecluster.py,43,29,0,16,0,24%
awscli/customizations/emr/emr.py,35,0,0,0,0,100%
awscli/customizations/emr/emrfsutils.py,107,79,0,54,0,17%
awscli/customizations/emr/emrutils.py,143,108,0,52,0,18%
awscli/customizations/emr/exceptions.py,68,7,0,0,0,90%
awscli/customizations/emr/hbase.py,97,67,0,20,0,26%
awscli/customizations/emr/hbaseutils.py,7,5,0,2,0,22%
awscli/customizations/emr/helptext.py,58,0,0,0,0,100%
awscli/customizations/emr/installapplications.py,24,11,0,6,0,43%
awscli/customizations/emr/instancefleetsutils.py,33,30,0,22,0,5%
awscli/customizations/emr/instancegroupsutils.py,50,45,0,24,0,7%
awscli/customizations/emr/listclusters.py,45,22,0,20,0,35%
awscli/customizations/emr/modifyclusterattributes.py,30,21,0,14,0,20%
awscli/customizations/emr/ssh.py,85,57,0,16,0,28%
awscli/customizations/emr/sshutils.py,41,29,0,19,0,20%
awscli/customizations/emr/steputils.py,111,96,0,32,0,10%
awscli/customizations/emr/terminateclusters.py,11,3,0,0,0,73%
awscli/customizations/emrcontainers/__init__.py,5,0,0,0,0,100%
awscli/customizations/emrcontainers/base36.py,13,10,0,4,0,18%
awscli/customizations/emrcontainers/constants.py,3,0,0,0,0,100%
awscli/customizations/emrcontainers/eks.py,14,10,0,4,0,22%
awscli/customizations/emrcontainers/iam.py,9,4,0,0,0,56%
awscli/customizations/emrcontainers/update_role_trust_policy.py,74,56,0,24,0,18%
awscli/customizations/flatten.py,83,23,0,48,4,66%
awscli/customizations/gamelift/__init__.py,7,0,0,0,0,100%
awscli/customizations/gamelift/getlog.py,19,10,0,4,0,39%
awscli/customizations/gamelift/uploadbuild.py,75,56,0,26,0,19%
awscli/customizations/generatecliskeleton.py,59,33,0,16,0,37%
awscli/customizations/globalargs.py,65,42,0,16,0,28%
awscli/customizations/history/__init__.py,55,25,0,12,0,45%
awscli/customizations/history/commands.py,37,16,0,12,1,45%
awscli/customizations/history/constants.py,3,0,0,0,0,100%
awscli/customizations/history/db.py,152,92,0,36,0,32%
awscli/customizations/history/filters.py,14,6,0,2,0,50%
awscli/customizations/history/list.py,64,43,0,14,0,27%
awscli/customizations/history/show.py,168,119,0,58,0,22%
awscli/customizations/iamvirtmfa.py,34,13,0,10,0,48%
awscli/customizations/iot.py,9,0,0,0,0,100%
awscli/customizations/iot_data.py,7,4,0,0,0,43%
awscli/customizations/kinesis.py,8,2,0,2,0,60%
awscli/customizations/kms.py,4,1,0,0,0,75%
awscli/customizations/mturk.py,5,0,0,0,0,100%
awscli/customizations/opsworks.py,236,178,0,107,0,17%
awscli/customizations/opsworkscm.py,5,0,0,0,0,100%
awscli/customizations/overridesslcommonname.py,21,15,0,10,0,19%
awscli/customizations/paginate.py,132,44,0,48,1,57%
awscli/customizations/preview.py,51,19,0,10,2,59%
awscli/customizations/putmetricdata.py,63,23,0,8,0,56%
awscli/customizations/quicksight.py,5,0,0,0,0,100%
awscli/customizations/rds.py,37,5,0,0,0,86%
awscli/customizations/rekognition.py,9,0,0,2,0,100%
awscli/customizations/removals.py,30,2,0,2,0,94%
awscli/customizations/route53.py,5,2,0,0,0,60%
awscli/customizations/s3/__init__.py,0,0,0,0,0,100%
awscli/customizations/s3/comparator.py,65,58,0,30,0,7%
awscli/customizations/s3/fileformat.py,32,26,0,12,0,14%
awscli/customizations/s3/filegenerator.py,185,154,0,74,0,12%
awscli/customizations/s3/fileinfo.py,33,28,0,14,0,11%
awscli/customizations/s3/fileinfobuilder.py,32,27,0,6,0,13%
awscli/customizations/s3/filters.py,72,59,0,30,0,13%
awscli/customizations/s3/results.py,345,215,0,56,0,33%
awscli/customizations/s3/s3.py,20,2,0,2,0,82%
awscli/customizations/s3/s3handler.py,273,163,0,60,0,33%
awscli/customizations/s3/subcommands.py,514,357,0,168,0,23%
awscli/customizations/s3/syncstrategy/__init__.py,0,0,0,0,0,100%
awscli/customizations/s3/syncstrategy/base.py,80,52,0,26,0,26%
awscli/customizations/s3/syncstrategy/delete.py,10,3,0,0,0,70%
awscli/customizations/s3/syncstrategy/exacttimestamps.py,14,7,0,2,0,44%
awscli/customizations/s3/syncstrategy/register.py,10,5,0,0,0,50%
awscli/customizations/s3/syncstrategy/sizeonly.py,12,5,0,2,0,50%
awscli/customizations/s3/transferconfig.py,53,35,0,22,0,24%
awscli/customizations/s3/utils.py,381,250,0,96,0,27%
awscli/customizations/s3errormsg.py,26,17,0,8,0,26%
awscli/customizations/s3events.py,39,19,0,10,0,41%
awscli/customizations/s3uploader.py,103,74,0,24,0,23%
awscli/customizations/sagemaker.py,5,0,0,0,0,100%
awscli/customizations/scalarparse.py,25,16,0,4,0,31%
awscli/customizations/servicecatalog/__init__.py,5,0,0,0,0,100%
awscli/customizations/servicecatalog/exceptions.py,8,3,0,0,0,62%
awscli/customizations/servicecatalog/generate.py,11,2,0,2,0,69%
awscli/customizations/servicecatalog/generatebase.py,22,14,0,4,0,31%
awscli/customizations/servicecatalog/generateproduct.py,37,25,0,14,0,24%
awscli/customizations/servicecatalog/generateprovisioningartifact.py,21,11,0,2,0,43%
awscli/customizations/servicecatalog/helptext.py,17,0,0,0,0,100%
awscli/customizations/servicecatalog/utils.py,11,8,0,4,0,20%
awscli/customizations/sessendemail.py,49,13,0,12,0,59%
awscli/customizations/sessionmanager.py,70,38,0,16,0,37%
awscli/customizations/sms_voice.py,4,0,0,0,0,100%
awscli/customizations/streamingoutputarg.py,58,20,0,10,1,60%
awscli/customizations/toplevelbool.py,55,12,0,20,1,69%
awscli/customizations/translate.py,10,0,0,0,0,100%
awscli/customizations/utils.py,96,52,0,38,0,34%
awscli/customizations/waiters.py,118,16,0,18,1,86%
awscli/errorhandler.py,37,25,0,8,0,27%
awscli/formatter.py,159,127,0,81,0,13%
awscli/handlers.py,149,0,0,0,0,100%
awscli/help.py,203,81,0,30,1,55%
awscli/paramfile.py,70,47,0,20,0,26%
awscli/plugin.py,24,2,0,10,3,85%
awscli/schema.py,73,2,0,22,2,96%
awscli/shorthand.py,267,202,0,100,0,18%
awscli/table.py,264,212,0,92,0,15%
awscli/text.py,68,59,0,50,0,8%
awscli/topictags.py,102,71,0,44,0,21%
awscli/utils.py,174,125,0,48,1,23%
Total,16131,9822,0,4637,43,32%
