GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache Commons IO,org.apache.commons.io.input,CharSequenceInputStream.Builder,0,56,0,0,0,10,0,7,0,7
Apache Commons IO,org.apache.commons.io.input,UnsynchronizedBufferedInputStream,108,473,29,71,21,103,28,33,1,10
Apache Commons IO,org.apache.commons.io.input,BufferedFileChannelInputStream.Builder,0,11,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,MessageDigestInputStream,0,23,0,0,0,5,0,3,0,3
Apache Commons IO,org.apache.commons.io.input,SequenceReader,0,143,3,21,0,38,3,15,0,6
Apache Commons IO,org.apache.commons.io.input,UncheckedFilterInputStream,10,75,0,0,1,11,2,14,2,14
Apache Commons IO,org.apache.commons.io.input,ByteBufferCleaner.Java9Cleaner,0,42,0,0,0,9,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,MessageDigestCalculatingInputStream.MessageDigestMaintainingObserver,6,16,0,0,2,5,1,2,1,2
Apache Commons IO,org.apache.commons.io.input,BoundedInputStream.Builder,0,15,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,XmlStreamReader,45,1382,10,148,9,197,9,97,1,26
Apache Commons IO,org.apache.commons.io.input,QueueInputStream,0,69,0,2,0,17,0,9,0,8
Apache Commons IO,org.apache.commons.io.input,ThrottledInputStream,82,86,5,11,10,22,6,12,2,8
Apache Commons IO,org.apache.commons.io.input,RandomAccessFileInputStream.Builder,23,33,1,3,3,7,2,4,1,3
Apache Commons IO,org.apache.commons.io.input,ChecksumInputStream,0,59,0,8,0,12,0,9,0,5
Apache Commons IO,org.apache.commons.io.input,Tailer.RandomAccessFileBridge,0,28,0,0,0,9,0,5,0,5
Apache Commons IO,org.apache.commons.io.input,UnsynchronizedFilterInputStream,4,50,0,0,2,14,1,10,1,10
Apache Commons IO,org.apache.commons.io.input,CloseShieldInputStream,0,13,0,0,0,5,0,3,0,3
Apache Commons IO,org.apache.commons.io.input,WindowsLineEndingInputStream,0,112,0,26,0,35,0,18,0,5
Apache Commons IO,org.apache.commons.io.input,BoundedInputStream,30,171,1,15,9,42,6,26,5,19
Apache Commons IO,org.apache.commons.io.input,BufferedFileChannelInputStream,19,211,6,22,6,52,9,19,3,11
Apache Commons IO,org.apache.commons.io.input,BOMInputStream,0,333,0,46,0,70,0,42,0,19
Apache Commons IO,org.apache.commons.io.input,XmlStreamReaderException,0,43,0,0,0,14,0,7,0,7
Apache Commons IO,org.apache.commons.io.input,UncheckedFilterInputStream.Builder,0,15,0,0,0,2,0,3,0,3
Apache Commons IO,org.apache.commons.io.input,Tailer,70,467,7,34,19,149,10,37,4,22
Apache Commons IO,org.apache.commons.io.input,ThrottledInputStream.Builder,4,15,0,0,2,3,1,2,1,2
Apache Commons IO,org.apache.commons.io.input,NullInputStream,7,282,1,29,3,74,3,31,2,17
Apache Commons IO,org.apache.commons.io.input,UnsynchronizedBufferedInputStream.Builder,0,12,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,DemuxInputStream,0,38,0,2,0,11,0,5,0,4
Apache Commons IO,org.apache.commons.io.input,MessageDigestInputStream.Builder,0,23,0,0,0,7,0,4,0,4
Apache Commons IO,org.apache.commons.io.input,ProxyInputStream,30,89,0,2,13,32,0,15,0,14
Apache Commons IO,org.apache.commons.io.input,AbstractCharacterFilterReader,9,77,1,13,2,19,3,11,2,5
Apache Commons IO,org.apache.commons.io.input,MessageDigestCalculatingInputStream,6,31,0,0,2,8,1,5,1,5
Apache Commons IO,org.apache.commons.io.input,TimestampedObserver,17,34,0,2,1,10,1,8,1,7
Apache Commons IO,org.apache.commons.io.input,ClosedReader,0,13,0,0,0,5,0,4,0,4
Apache Commons IO,org.apache.commons.io.input,UnixLineEndingInputStream,2,102,0,24,1,31,1,17,1,5
Apache Commons IO,org.apache.commons.io.input,ReaderInputStream.Builder,0,50,0,0,0,10,0,6,0,6
Apache Commons IO,org.apache.commons.io.input,ReversedLinesFileReader.FilePart,52,278,5,39,6,55,5,22,0,5
Apache Commons IO,org.apache.commons.io.input,CountingInputStream,0,86,0,6,0,20,0,10,0,7
Apache Commons IO,org.apache.commons.io.input,ByteBufferCleaner.Java8Cleaner,34,2,2,0,7,1,2,1,1,1
Apache Commons IO,org.apache.commons.io.input,ObservableInputStream.Observer,4,5,0,0,3,3,3,3,3,3
Apache Commons IO,org.apache.commons.io.input,BOMInputStream.Builder,0,44,0,2,0,9,0,7,0,6
Apache Commons IO,org.apache.commons.io.input,MarkShieldInputStream,0,9,0,0,0,5,0,4,0,4
Apache Commons IO,org.apache.commons.io.input,CharSequenceReader,34,320,5,29,2,64,5,26,0,14
Apache Commons IO,org.apache.commons.io.input,UncheckedFilterReader.Builder,0,15,0,0,0,2,0,3,0,3
Apache Commons IO,org.apache.commons.io.input,QueueInputStream.Builder,0,52,0,8,0,10,0,8,0,4
Apache Commons IO,org.apache.commons.io.input,AutoCloseInputStream.Builder,0,9,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,InfiniteCircularInputStream,0,5,0,0,0,2,0,1,0,1
Apache Commons IO,org.apache.commons.io.input,ReversedLinesFileReader,19,305,0,40,6,65,3,30,3,10
Apache Commons IO,org.apache.commons.io.input,ByteBufferCleaner,23,19,1,1,6,7,2,4,1,4
Apache Commons IO,org.apache.commons.io.input,AutoCloseInputStream,0,26,0,2,0,12,0,6,0,5
Apache Commons IO,org.apache.commons.io.input,SwappedDataInputStream,4,94,1,5,1,25,1,18,0,16
Apache Commons IO,org.apache.commons.io.input,BoundedReader,0,97,0,12,0,26,0,12,0,6
Apache Commons IO,org.apache.commons.io.input,TeeReader,0,104,0,10,0,31,0,12,0,7
Apache Commons IO,org.apache.commons.io.input,CharacterSetFilterReader,0,30,0,2,0,8,0,5,0,4
Apache Commons IO,org.apache.commons.io.input,UncheckedFilterReader,0,107,0,0,0,15,0,20,0,20
Apache Commons IO,org.apache.commons.io.input,ReversedLinesFileReader.Builder,0,21,0,0,0,5,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,ProxyReader,49,96,0,2,22,35,1,14,1,13
Apache Commons IO,org.apache.commons.io.input,UnsynchronizedFilterInputStream.Builder,0,9,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,BrokenInputStream,21,34,0,0,6,10,6,8,6,8
Apache Commons IO,org.apache.commons.io.input,MemoryMappedFileInputStream.Builder,0,20,0,0,0,5,0,2,0,2
Apache Commons IO,org.apache.commons.io.input,ChecksumInputStream.Builder,0,34,0,0,0,9,0,5,0,5
Apache Commons IO,org.apache.commons.io.input,TaggedInputStream,0,24,0,0,0,7,0,4,0,4
Apache Commons IO,org.apache.commons.io.input,TaggedReader,0,24,0,0,0,7,0,4,0,4
Apache Commons IO,org.apache.commons.io.input,RandomAccessFileInputStream,6,114,3,9,1,31,3,15,0,12
Apache Commons IO,org.apache.commons.io.input,XmlStreamReader.Builder,12,66,2,6,2,13,2,8,1,5
Apache Commons IO,org.apache.commons.io.input,ReaderInputStream,24,310,5,35,2,75,5,32,0,17
Apache Commons IO,org.apache.commons.io.input,MessageDigestCalculatingInputStream.Builder,10,20,0,0,4,7,1,3,1,3
Apache Commons IO,org.apache.commons.io.input,MessageDigestInputStream.MessageDigestMaintainingObserver,6,16,0,0,2,5,1,2,1,2
Apache Commons IO,org.apache.commons.io.input,NullReader,5,258,0,26,2,64,2,28,2,15
Apache Commons IO,org.apache.commons.io.input,TailerListenerAdapter,6,3,0,0,6,1,6,1,6,1
Apache Commons IO,org.apache.commons.io.input,UnsynchronizedByteArrayInputStream.Builder,0,50,0,4,0,12,0,7,0,5
Apache Commons IO,org.apache.commons.io.input,ObservableInputStream,14,185,1,11,4,70,4,24,3,19
Apache Commons IO,org.apache.commons.io.input,CharSequenceInputStream,48,322,10,32,3,87,9,30,0,18
Apache Commons IO,org.apache.commons.io.input,CircularInputStream,0,88,0,10,0,18,0,8,0,3
Apache Commons IO,org.apache.commons.io.input,UncheckedBufferedReader.Builder,0,17,0,0,0,2,0,3,0,3
Apache Commons IO,org.apache.commons.io.input,ClassLoaderObjectInputStream,10,41,0,2,4,8,0,4,0,3
Apache Commons IO,org.apache.commons.io.input,ReadAheadInputStream,140,518,27,51,39,140,24,37,1,21
Apache Commons IO,org.apache.commons.io.input,UncheckedBufferedReader,0,116,0,0,0,16,0,22,0,22
Apache Commons IO,org.apache.commons.io.input,TeeInputStream,0,69,0,8,0,22,0,10,0,6
Apache Commons IO,org.apache.commons.io.output,FileWriterWithEncoding.Builder,19,52,2,6,1,9,2,6,0,4
Apache Commons IO,org.apache.commons.io.output,NullPrintStream,0,11,0,0,0,4,0,2,0,2
Apache Commons IO,org.apache.commons.io.output,AbstractByteArrayOutputStream,0,430,3,29,0,99,3,26,0,13
Apache Commons IO,org.apache.commons.io.output,ProxyOutputStream,14,62,0,0,6,28,0,9,0,9
Apache Commons IO,org.apache.commons.io.output,TeeWriter,0,8,0,0,0,4,0,2,0,2
Apache Commons IO,org.apache.commons.io.output,NullOutputStream,0,13,0,0,0,7,0,5,0,5
Apache Commons IO,org.apache.commons.io.output,UncheckedFilterWriter,0,117,0,0,0,20,0,22,0,22
Apache Commons IO,org.apache.commons.io.output,TeeOutputStream,0,47,0,0,0,18,0,6,0,6
Apache Commons IO,org.apache.commons.io.output,ChunkedWriter,0,45,0,4,0,16,0,5,0,3
Apache Commons IO,org.apache.commons.io.output,NullWriter,2,21,0,0,1,13,1,11,1,11
Apache Commons IO,org.apache.commons.io.output,UncheckedAppendableImpl,0,51,0,0,0,10,0,5,0,5
Apache Commons IO,org.apache.commons.io.output,ClosedWriter,0,41,0,0,0,6,0,5,0,5
Apache Commons IO,org.apache.commons.io.output,CountingOutputStream,0,71,0,4,0,16,0,8,0,6
Apache Commons IO,org.apache.commons.io.output,ThresholdingOutputStream,11,145,0,12,5,38,2,22,2,16
Apache Commons IO,org.apache.commons.io.output,NullAppendable,0,11,0,0,0,4,0,4,0,4
Apache Commons IO,org.apache.commons.io.output,FileWriterWithEncoding,31,128,0,8,8,36,3,16,3,12
Apache Commons IO,org.apache.commons.io.output,CloseShieldOutputStream,0,13,0,0,0,5,0,3,0,3
Apache Commons IO,org.apache.commons.io.output,BrokenOutputStream,15,34,0,0,4,10,4,8,4,8
Apache Commons IO,org.apache.commons.io.output,XmlStreamWriter.Builder,0,20,0,0,0,5,0,2,0,2
Apache Commons IO,org.apache.commons.io.output,UncheckedFilterOutputStream.Builder,0,10,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.output,AppendableWriter,22,83,2,4,2,21,3,10,1,9
Apache Commons IO,org.apache.commons.io.output,StringBuilderWriter,0,79,2,4,0,25,2,13,0,12
Apache Commons IO,org.apache.commons.io.output,DemuxOutputStream,11,37,3,1,4,11,3,4,1,4
Apache Commons IO,org.apache.commons.io.output,WriterOutputStream.Builder,2,62,1,1,0,15,1,6,0,6
Apache Commons IO,org.apache.commons.io.output,ChunkedOutputStream,0,53,0,4,0,18,0,7,0,5
Apache Commons IO,org.apache.commons.io.output,UnsynchronizedByteArrayOutputStream,0,133,1,13,0,33,1,21,0,15
Apache Commons IO,org.apache.commons.io.output,LockableFileWriter.Builder,11,44,3,1,2,10,3,4,1,4
Apache Commons IO,org.apache.commons.io.output,CloseShieldWriter,0,13,0,0,0,5,0,3,0,3
Apache Commons IO,org.apache.commons.io.output,XmlStreamWriter,56,166,8,14,12,43,11,12,4,8
Apache Commons IO,org.apache.commons.io.output,UncheckedAppendable,0,5,0,0,0,1,0,1,0,1
Apache Commons IO,org.apache.commons.io.output,BrokenWriter,15,34,0,0,4,10,4,8,4,8
Apache Commons IO,org.apache.commons.io.output,UncheckedFilterOutputStream,24,32,0,0,4,9,4,8,4,8
Apache Commons IO,org.apache.commons.io.output,ClosedOutputStream,0,25,0,0,0,6,0,5,0,5
Apache Commons IO,org.apache.commons.io.output,ChunkedOutputStream.Builder,0,11,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.output,ByteArrayOutputStream,0,112,1,13,0,31,1,18,0,12
Apache Commons IO,org.apache.commons.io.output,ProxyCollectionWriter,48,125,0,0,18,58,0,15,0,15
Apache Commons IO,org.apache.commons.io.output,QueueOutputStream,0,43,0,0,0,14,0,4,0,4
Apache Commons IO,org.apache.commons.io.output,UncheckedFilterWriter.Builder,0,10,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.output,TaggedOutputStream,0,24,0,0,0,7,0,4,0,4
Apache Commons IO,org.apache.commons.io.output,ProxyWriter,27,149,0,0,9,62,0,14,0,14
Apache Commons IO,org.apache.commons.io.output,DeferredFileOutputStream,27,238,2,24,7,54,3,29,1,18
Apache Commons IO,org.apache.commons.io.output,LockableFileWriter,120,139,5,9,33,32,17,11,13,8
Apache Commons IO,org.apache.commons.io.output,DeferredFileOutputStream.Builder,7,64,0,0,2,17,1,8,1,8
Apache Commons IO,org.apache.commons.io.output,WriterOutputStream,26,252,3,15,7,72,4,21,1,15
Apache Commons IO,org.apache.commons.io.output,TaggedWriter,0,24,0,0,0,7,0,4,0,4
Apache Commons IO,org.apache.commons.io.output,FilterCollectionWriter,14,129,0,4,2,25,2,22,2,20
Apache Commons IO,org.apache.commons.io.output,AppendableOutputStream,0,16,0,0,0,6,0,3,0,3
Apache Commons IO,org.apache.commons.io.output,UnsynchronizedByteArrayOutputStream.Builder,0,9,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,IOStreams,4,55,1,7,0,12,2,12,1,9
Apache Commons IO,org.apache.commons.io.function,UncheckedIOIterator,8,27,0,0,2,5,1,3,1,3
Apache Commons IO,org.apache.commons.io.function,IOIterator,4,20,0,2,2,6,1,4,1,3
Apache Commons IO,org.apache.commons.io.function,IOBiFunction,0,22,0,0,0,3,0,4,0,4
Apache Commons IO,org.apache.commons.io.function,IORunnable,0,8,0,0,0,2,0,3,0,3
Apache Commons IO,org.apache.commons.io.function,IOTriConsumer,0,20,0,0,0,6,0,3,0,3
Apache Commons IO,org.apache.commons.io.function,IOTriFunction,0,15,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,IOLongSupplier,0,6,0,0,0,1,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,Uncheck,3,157,0,0,1,62,0,19,0,19
Apache Commons IO,org.apache.commons.io.function,IOSpliteratorAdapter,0,17,0,0,0,5,0,3,0,3
Apache Commons IO,org.apache.commons.io.function,IOFunction,0,119,0,0,0,18,0,19,0,19
Apache Commons IO,org.apache.commons.io.function,IOConsumer,10,47,0,0,4,16,2,11,2,11
Apache Commons IO,org.apache.commons.io.function,IOStream,14,421,0,10,0,59,3,66,3,61
Apache Commons IO,org.apache.commons.io.function,Erase,24,46,0,0,8,23,0,9,0,9
Apache Commons IO,org.apache.commons.io.function,Constants,2,24,0,0,0,7,1,7,1,7
Apache Commons IO,org.apache.commons.io.function,UncheckedIOBaseStream,0,54,0,0,0,12,0,10,0,10
Apache Commons IO,org.apache.commons.io.function,IOStream.new Iterator() {...},0,41,0,2,0,8,0,4,0,3
Apache Commons IO,org.apache.commons.io.function,IOBiConsumer,0,26,0,0,0,7,0,5,0,5
Apache Commons IO,org.apache.commons.io.function,IOComparator,0,8,0,0,0,1,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,UncheckedIOSpliterator,30,39,0,0,3,9,3,6,3,6
Apache Commons IO,org.apache.commons.io.function,IOSupplier,0,6,0,0,0,1,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,IOQuadFunction,0,16,0,0,0,2,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,IOIteratorAdapter,0,25,0,0,0,7,0,5,0,5
Apache Commons IO,org.apache.commons.io.function,IOBinaryOperator,0,38,0,4,0,5,0,8,0,6
Apache Commons IO,org.apache.commons.io.function,IOSpliterator,0,50,0,2,0,11,0,11,0,10
Apache Commons IO,org.apache.commons.io.function,IOUnaryOperator,0,11,0,0,0,2,0,4,0,4
Apache Commons IO,org.apache.commons.io.function,IOIntSupplier,0,6,0,0,0,1,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,IOBaseStreamAdapter,0,12,0,0,0,4,0,2,0,2
Apache Commons IO,org.apache.commons.io.function,IOPredicate,0,72,0,12,0,9,0,18,0,12
Apache Commons IO,org.apache.commons.io.function,IOBaseStream,0,62,0,4,0,10,0,12,0,10
Apache Commons IO,org.apache.commons.io.function,IOStreamAdapter,0,22,0,4,0,4,0,5,0,3
Apache Commons IO,org.apache.commons.io.filefilter,PrefixFileFilter,2,129,1,1,0,31,1,12,0,12
Apache Commons IO,org.apache.commons.io.filefilter,PathMatcherFileFilter,0,25,1,3,0,5,1,4,0,3
Apache Commons IO,org.apache.commons.io.filefilter,RegexFileFilter,2,93,1,7,0,20,1,13,0,10
Apache Commons IO,org.apache.commons.io.filefilter,PathEqualsFileFilter,0,19,0,0,0,5,0,3,0,3
Apache Commons IO,org.apache.commons.io.filefilter,NotFileFilter,0,57,0,6,0,9,0,9,0,6
Apache Commons IO,org.apache.commons.io.filefilter,SizeFileFilter,8,83,1,9,1,13,2,11,1,7
Apache Commons IO,org.apache.commons.io.filefilter,SuffixFileFilter,0,125,0,0,0,31,0,12,0,12
Apache Commons IO,org.apache.commons.io.filefilter,WildcardFilter,6,93,3,5,3,19,3,10,0,9
Apache Commons IO,org.apache.commons.io.filefilter,WildcardFileFilter.Builder,0,40,0,0,0,9,0,5,0,5
Apache Commons IO,org.apache.commons.io.filefilter,FileFilterUtils,16,325,1,15,3,62,3,49,2,42
Apache Commons IO,org.apache.commons.io.filefilter,NameFileFilter,0,135,0,4,0,32,0,15,0,13
Apache Commons IO,org.apache.commons.io.filefilter,AbstractFileFilter,7,115,0,12,3,28,1,20,1,14
Apache Commons IO,org.apache.commons.io.filefilter,HiddenFileFilter,2,35,3,5,0,6,3,6,0,5
Apache Commons IO,org.apache.commons.io.filefilter,DelegateFileFilter,5,72,1,5,1,17,1,7,0,5
Apache Commons IO,org.apache.commons.io.filefilter,FileEqualsFileFilter,0,25,0,0,0,6,0,3,0,3
Apache Commons IO,org.apache.commons.io.filefilter,WildcardFileFilter,20,105,0,0,6,22,3,12,3,12
Apache Commons IO,org.apache.commons.io.filefilter,TrueFileFilter,2,25,0,0,1,11,1,8,1,8
Apache Commons IO,org.apache.commons.io.filefilter,PathVisitorFileFilter,42,52,8,6,6,7,6,7,1,5
Apache Commons IO,org.apache.commons.io.filefilter,AndFileFilter,0,178,0,12,0,36,0,25,0,19
Apache Commons IO,org.apache.commons.io.filefilter,MagicNumberFileFilter,1,191,5,19,1,44,5,14,0,7
Apache Commons IO,org.apache.commons.io.filefilter,IOFileFilter,1,42,2,4,0,6,2,7,0,6
