GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Java Marine API,net.sf.marineapi.ais.parser,AISUTCParser,165,229,5,3,17,26,8,11,4,11
Java Marine API,net.sf.marineapi.ais.parser,AISMessage24Parser,125,299,6,8,11,32,6,15,1,13
Java Marine API,net.sf.marineapi.ais.parser,AISMessage18Parser,4,0,0,0,2,0,1,0,1,0
Java Marine API,net.sf.marineapi.ais.parser,AISMessage21Parser,232,389,14,4,18,43,10,21,1,21
Java Marine API,net.sf.marineapi.ais.parser,AISMessageParser,18,241,1,23,5,36,4,20,3,9
Java Marine API,net.sf.marineapi.ais.parser,AISMessage19Parser,248,0,2,0,27,0,11,0,10,0
Java Marine API,net.sf.marineapi.ais.parser,AISPositionReportParser,71,408,8,8,8,48,9,19,1,19
Java Marine API,net.sf.marineapi.ais.parser,AISMessageFactory,23,130,1,3,4,23,1,4,0,3
Java Marine API,net.sf.marineapi.ais.parser,AISMessage01Parser,0,4,0,0,0,2,0,1,0,1
Java Marine API,net.sf.marineapi.ais.parser,AISMessage05Parser,5,513,1,1,1,48,1,19,0,19
Java Marine API,net.sf.marineapi.ais.parser,AISMessage02Parser,4,0,0,0,2,0,1,0,1,0
Java Marine API,net.sf.marineapi.ais.parser,AISPositionReportBParser,140,195,6,4,13,27,7,14,2,14
Java Marine API,net.sf.marineapi.ais.parser,AISMessage04Parser,0,4,0,0,0,2,0,1,0,1
Java Marine API,net.sf.marineapi.provider.event,ProviderEvent,0,4,0,0,0,2,0,1,0,1
Java Marine API,net.sf.marineapi.provider.event,PositionEvent,78,26,0,0,10,9,9,1,9,1
Java Marine API,net.sf.marineapi.provider.event,SatelliteInfoEvent,37,0,0,0,11,0,8,0,8,0
Java Marine API,net.sf.marineapi.provider.event,HeadingEvent,21,18,2,0,1,6,2,3,1,3
Java Marine API,net.sf.marineapi.provider,PositionProvider,35,209,14,28,13,46,13,12,0,4
Java Marine API,net.sf.marineapi.provider,HeadingProvider,3,58,2,2,2,7,2,4,0,4
Java Marine API,net.sf.marineapi.provider,AbstractProvider,78,161,8,16,16,41,10,16,5,9
Java Marine API,net.sf.marineapi.provider,SatelliteInfoProvider,129,0,24,0,27,0,16,0,4,0
Java Marine API,net.sf.marineapi.nmea.util,SatelliteInfo,46,27,12,0,14,10,10,5,4,5
Java Marine API,net.sf.marineapi.nmea.util,Date,4,276,1,33,1,59,2,30,1,14
Java Marine API,net.sf.marineapi.nmea.util,Measurement,0,65,2,6,0,21,2,13,0,11
Java Marine API,net.sf.marineapi.nmea.util,Direction,4,59,1,3,1,10,1,5,0,4
Java Marine API,net.sf.marineapi.nmea.util,RouteType,26,37,4,0,4,7,3,3,1,3
Java Marine API,net.sf.marineapi.nmea.util,Side,29,34,4,0,5,6,4,2,2,2
Java Marine API,net.sf.marineapi.nmea.util,Datum,0,34,0,0,0,4,0,1,0,1
Java Marine API,net.sf.marineapi.nmea.util,CompassPoint,4,81,1,3,1,12,1,5,0,4
Java Marine API,net.sf.marineapi.nmea.util,GpsFixQuality,4,136,1,3,1,17,1,5,0,4
Java Marine API,net.sf.marineapi.nmea.util,Units,4,103,1,3,1,14,1,5,0,4
Java Marine API,net.sf.marineapi.nmea.util,SteeringMode,6,90,2,2,1,13,2,4,0,4
Java Marine API,net.sf.marineapi.nmea.util,FaaMode,4,114,1,3,1,15,1,5,0,4
Java Marine API,net.sf.marineapi.nmea.util,Position,89,181,0,16,21,38,3,24,3,16
Java Marine API,net.sf.marineapi.nmea.util,Time,10,476,8,26,2,97,8,30,0,21
Java Marine API,net.sf.marineapi.nmea.util,Waypoint,38,47,0,0,7,14,3,6,3,6
Java Marine API,net.sf.marineapi.nmea.util,TurnMode,74,0,4,0,12,0,6,0,4,0
Java Marine API,net.sf.marineapi.nmea.util,DataStatus,4,59,1,3,1,10,1,5,0,4
Java Marine API,net.sf.marineapi.nmea.util,AcquisitionType,6,68,2,2,1,11,2,4,0,4
Java Marine API,net.sf.marineapi.nmea.util,GpsFixStatus,4,70,1,3,1,11,1,5,0,4
Java Marine API,net.sf.marineapi.nmea.util,TargetStatus,6,68,2,2,1,11,2,4,0,4
Java Marine API,net.sf.marineapi.ais.event,AbstractAISMessageListener,3,71,0,6,3,20,3,6,3,3
Java Marine API,net.sf.marineapi.nmea.io,AbstractDataReader,18,70,0,8,7,25,1,9,1,5
Java Marine API,net.sf.marineapi.nmea.io,ActivityMonitor,5,45,1,5,2,15,1,6,0,4
Java Marine API,net.sf.marineapi.nmea.io,SentenceReader,108,277,17,23,24,80,16,28,3,21
Java Marine API,net.sf.marineapi.nmea.io,UDPDataReader,61,0,2,0,15,0,4,0,3,0
Java Marine API,net.sf.marineapi.nmea.io,DefaultDataReader,0,25,0,2,0,5,0,3,0,2
Java Marine API,net.sf.marineapi.util,GenericTypeResolver,0,101,1,11,0,20,1,7,0,2
Java Marine API,net.sf.marineapi.nmea.event,SentenceEvent,5,18,1,1,1,7,1,3,0,3
Java Marine API,net.sf.marineapi.nmea.event,AbstractSentenceListener,3,28,0,2,3,11,3,4,3,3
Java Marine API,net.sf.marineapi.nmea.parser,VWTParser,69,18,4,0,19,5,12,1,10,1
Java Marine API,net.sf.marineapi.nmea.parser,XDRParser,0,181,1,15,0,45,1,16,0,9
Java Marine API,net.sf.marineapi.nmea.parser,MWVParser,5,99,3,9,1,26,3,15,0,12
Java Marine API,net.sf.marineapi.nmea.parser,DPTParser,0,42,0,0,0,13,0,8,0,8
Java Marine API,net.sf.marineapi.nmea.parser,DBTParser,0,59,0,0,0,16,0,8,0,8
Java Marine API,net.sf.marineapi.nmea.parser,AISParser,23,89,8,12,2,19,5,17,0,12
Java Marine API,net.sf.marineapi.nmea.parser,MDAParser,10,261,5,17,5,89,5,35,0,29
Java Marine API,net.sf.marineapi.nmea.parser,VBWParser,0,121,0,0,0,34,0,22,0,22
Java Marine API,net.sf.marineapi.nmea.parser,SentenceParser,105,632,17,59,20,144,20,55,4,33
Java Marine API,net.sf.marineapi.nmea.parser,RPMParser,1,87,2,6,0,23,2,16,0,14
Java Marine API,net.sf.marineapi.nmea.parser,PositionParser,52,262,4,16,4,58,4,18,0,12
Java Marine API,net.sf.marineapi.nmea.parser,MTWParser,0,26,0,0,0,8,0,4,0,4
Java Marine API,net.sf.marineapi.nmea.parser,VDRParser,0,52,0,0,0,16,0,8,0,8
Java Marine API,net.sf.marineapi.nmea.parser,HDMParser,0,26,0,0,0,9,0,5,0,5
Java Marine API,net.sf.marineapi.nmea.parser,MTAParser,0,27,0,0,0,8,0,4,0,4
Java Marine API,net.sf.marineapi.nmea.parser,UnsupportedSentenceException,0,4,0,0,0,2,0,1,0,1
Java Marine API,net.sf.marineapi.nmea.parser,HTCParser,43,116,14,14,14,32,15,16,1,16
Java Marine API,net.sf.marineapi.nmea.parser,GBSParser,0,87,0,0,0,28,0,18,0,18
Java Marine API,net.sf.marineapi.nmea.parser,GSAParser,5,123,1,9,1,30,1,18,0,14
Java Marine API,net.sf.marineapi.nmea.parser,VHWParser,0,68,0,0,0,21,0,11,0,11
Java Marine API,net.sf.marineapi.nmea.parser,VDOParser,0,10,0,0,0,4,0,2,0,2
Java Marine API,net.sf.marineapi.nmea.parser,RSAParser,0,75,0,8,0,20,0,10,0,6
Java Marine API,net.sf.marineapi.nmea.parser,HTDParser,13,49,4,4,6,13,5,7,1,7
Java Marine API,net.sf.marineapi.nmea.parser,GSTParser,0,89,0,0,0,29,0,18,0,18
Java Marine API,net.sf.marineapi.nmea.parser,SentenceFactory,54,402,2,6,14,89,2,15,0,13
Java Marine API,net.sf.marineapi.nmea.parser,ROTParser,0,33,0,0,0,10,0,6,0,6
Java Marine API,net.sf.marineapi.nmea.parser,DataNotAvailableException,0,9,0,0,0,4,0,2,0,2
Java Marine API,net.sf.marineapi.nmea.parser,MMBParser,0,37,0,0,0,12,0,6,0,6
Java Marine API,net.sf.marineapi.nmea.parser,WPLParser,0,39,0,0,0,10,0,4,0,4
Java Marine API,net.sf.marineapi.nmea.parser,APBParser,19,193,12,12,1,52,12,30,0,30
Java Marine API,net.sf.marineapi.nmea.parser,RMCParser,0,149,1,7,0,39,1,24,0,21
Java Marine API,net.sf.marineapi.nmea.parser,RMBParser,0,139,1,3,0,37,1,22,0,21
Java Marine API,net.sf.marineapi.nmea.parser,RTEParser,3,158,2,12,1,37,2,22,0,17
Java Marine API,net.sf.marineapi.nmea.parser,ParseException,4,5,0,0,2,2,1,1,1,1
Java Marine API,net.sf.marineapi.nmea.parser,DTMParser,10,80,2,2,2,24,2,13,0,13
Java Marine API,net.sf.marineapi.nmea.parser,VDMParser,0,10,0,0,0,4,0,2,0,2
Java Marine API,net.sf.marineapi.nmea.parser,MHUParser,0,56,0,0,0,17,0,10,0,10
Java Marine API,net.sf.marineapi.nmea.parser,VWRParser,69,18,4,0,19,5,12,1,10,1
Java Marine API,net.sf.marineapi.nmea.parser,GLLParser,2,74,1,3,1,20,1,11,0,10
Java Marine API,net.sf.marineapi.nmea.parser,TXTParser,0,76,0,6,0,23,0,14,0,11
Java Marine API,net.sf.marineapi.nmea.parser,ZDAParser,10,132,4,4,2,36,4,12,0,12
Java Marine API,net.sf.marineapi.nmea.parser,VTGParser,0,99,0,4,0,28,0,14,0,12
Java Marine API,net.sf.marineapi.nmea.parser,STALKParser,0,72,0,2,0,18,0,9,0,8
Java Marine API,net.sf.marineapi.nmea.parser,GSVParser,31,214,7,11,7,43,7,15,1,12
Java Marine API,net.sf.marineapi.nmea.parser,XTEParser,0,81,0,0,0,24,0,12,0,12
Java Marine API,net.sf.marineapi.nmea.parser,HDTParser,0,26,0,0,0,9,0,5,0,5
Java Marine API,net.sf.marineapi.nmea.parser,VLWParser,5,61,1,3,1,19,1,12,0,11
Java Marine API,net.sf.marineapi.nmea.parser,HDGParser,12,146,5,19,4,32,5,16,0,9
Java Marine API,net.sf.marineapi.nmea.parser,GGAParser,19,180,4,8,3,49,4,26,0,24
Java Marine API,net.sf.marineapi.nmea.parser,BODParser,0,55,0,0,0,18,0,10,0,10
Java Marine API,net.sf.marineapi.nmea.parser,GNSParser,6,261,1,7,1,59,1,27,0,24
Java Marine API,net.sf.marineapi.nmea.parser,TTMParser,25,192,2,2,5,49,4,25,3,24
Java Marine API,net.sf.marineapi.nmea.parser,MWDParser,6,138,11,13,3,33,11,12,0,11
Java Marine API,net.sf.marineapi.nmea.parser,CURParser,21,18,0,0,6,5,5,1,5,1
