Module,statements,missing,excluded,branches,partial,coverage
reactivex/scheduler/eventloop/asyncioscheduler.py,38,3,0,2,1,90%
reactivex/scheduler/eventloop/asynciothreadsafescheduler.py,66,9,0,8,2,85%
reactivex/scheduler/eventloop/eventletscheduler.py,37,22,0,2,0,38%
reactivex/scheduler/eventloop/geventscheduler.py,38,23,0,2,0,38%
reactivex/scheduler/eventloop/ioloopscheduler.py,41,26,0,4,0,33%
reactivex/scheduler/eventloop/twistedscheduler.py,31,16,0,2,0,45%
reactivex/scheduler/eventloopscheduler.py,92,0,0,44,2,99%
reactivex/scheduler/historicalscheduler.py,7,0,0,0,0,100%
reactivex/scheduler/immediatescheduler.py,32,0,0,4,0,100%
reactivex/scheduler/mainloop/__init__.py,6,0,0,0,0,100%
reactivex/scheduler/mainloop/gtkscheduler.py,33,21,0,4,0,32%
reactivex/scheduler/mainloop/pygamescheduler.py,38,22,0,11,0,33%
reactivex/scheduler/mainloop/qtscheduler.py,47,33,0,2,0,29%
reactivex/scheduler/mainloop/tkinterscheduler.py,23,2,0,0,0,91%
reactivex/scheduler/mainloop/wxscheduler.py,58,43,0,8,0,23%
reactivex/scheduler/newthreadscheduler.py,42,0,0,4,1,98%
reactivex/scheduler/periodicscheduler.py,24,1,0,2,1,92%
reactivex/scheduler/scheduleditem.py,28,1,1,0,0,96%
reactivex/scheduler/scheduler.py,44,0,3,14,0,100%
reactivex/scheduler/threadpoolscheduler.py,20,2,0,2,0,82%
reactivex/scheduler/timeoutscheduler.py,48,3,0,4,1,92%
reactivex/scheduler/trampoline.py,48,0,0,26,0,100%
reactivex/scheduler/trampolinescheduler.py,34,0,0,4,0,100%
reactivex/scheduler/virtualtimescheduler.py,107,1,0,56,2,98%
reactivex/subject/__init__.py,5,0,0,0,0,100%
reactivex/subject/asyncsubject.py,47,0,0,21,0,100%
reactivex/subject/behaviorsubject.py,32,0,0,13,0,100%
reactivex/subject/innersubscription.py,17,1,0,8,1,92%
reactivex/subject/replaysubject.py,81,0,0,30,0,100%
reactivex/subject/subject.py,65,0,0,28,0,100%
reactivex/testing/__init__.py,5,0,0,0,0,100%
reactivex/testing/coldobservable.py,35,1,0,6,2,93%
reactivex/testing/hotobservable.py,40,1,0,10,3,92%
reactivex/testing/marbles.py,69,3,1,14,3,93%
reactivex/testing/mockdisposable.py,10,0,0,0,0,100%
reactivex/testing/mockobserver.py,16,0,0,0,0,100%
reactivex/testing/reactivetest.py,58,6,0,22,6,85%
reactivex/testing/recorded.py,22,5,0,6,3,71%
reactivex/testing/subscription.py,15,3,0,0,0,80%
reactivex/testing/testscheduler.py,52,0,0,8,2,97%
reactivex/typing.py,21,0,1,0,0,100%
tests/__init__.py,0,0,0,0,0,100%
tests/test_core/__init__.py,0,0,0,0,0,100%
tests/test_core/test_notification.py,250,20,6,0,0,92%
tests/test_core/test_observer.py,204,9,0,2,1,95%
tests/test_core/test_priorityqueue.py,89,5,0,6,0,93%
tests/test_disposables/__init__.py,0,0,0,0,0,100%
tests/test_disposables/test_disposable.py,224,4,0,0,0,98%
tests/test_integration/test_concat_repeat.py,12,0,0,2,0,100%
tests/test_integration/test_group_reduce.py,13,0,0,4,0,100%
tests/test_observable/__init__.py,0,0,0,0,0,100%
tests/test_observable/test_all.py,78,1,0,18,4,95%
tests/test_observable/test_amb.py,106,4,0,0,0,96%
tests/test_observable/test_asobservable.py,63,0,0,0,0,100%
tests/test_observable/test_average.py,60,0,0,2,0,100%
tests/test_observable/test_blocking/__init__.py,0,0,0,0,0,100%
tests/test_observable/test_blocking/test_blocking.py,42,1,0,4,0,98%
tests/test_observable/test_buffer.py,188,0,0,26,0,100%
tests/test_observable/test_bufferwithcount.py,97,3,0,10,2,95%
tests/test_observable/test_bufferwithtime.py,44,0,0,8,0,100%
tests/test_observable/test_bufferwithtimeorcount.py,36,0,0,6,0,100%
tests/test_observable/test_case.py,113,0,0,12,0,100%
tests/test_observable/test_catch.py,190,2,0,0,0,99%
tests/test_observable/test_combinelatest.py,299,1,0,4,1,99%
tests/test_observable/test_concat.py,195,1,0,0,0,99%
tests/test_observable/test_concatmap.py,78,0,0,6,0,100%
tests/test_observable/test_connectableobservable.py,136,1,0,12,0,99%
tests/test_observable/test_contains.py,91,0,0,4,0,100%
tests/test_observable/test_count.py,134,0,0,30,5,97%
tests/test_observable/test_create.py,98,5,0,36,4,89%
tests/test_observable/test_debounce.py,178,0,0,4,0,100%
tests/test_observable/test_defaultifempty.py,47,0,0,0,0,100%
tests/test_observable/test_defer.py,70,1,0,0,0,99%
tests/test_observable/test_delay.py,130,1,0,0,0,99%
tests/test_observable/test_delaywithmapper.py,75,1,0,10,0,99%
tests/test_observable/test_distinct.py,65,1,0,2,0,99%
tests/test_observable/test_distinctuntilchanged.py,129,0,0,10,0,100%
tests/test_observable/test_doaction.py,77,2,0,0,0,97%
tests/test_observable/test_dowhile.py,64,0,0,10,2,97%
tests/test_observable/test_elementat.py,81,1,0,2,1,98%
tests/test_observable/test_empty.py,33,0,0,4,0,100%
tests/test_observable/test_expand.py,67,4,0,0,0,94%
tests/test_observable/test_filter.py,237,0,0,8,0,100%
tests/test_observable/test_finally.py,63,0,0,0,0,100%
tests/test_observable/test_find.py,57,0,0,10,2,97%
tests/test_observable/test_first.py,78,1,0,20,1,98%
tests/test_observable/test_firstordefault.py,92,1,0,2,0,99%
tests/test_observable/test_flatmap.py,201,1,0,28,1,99%
tests/test_observable/test_flatmap_async.py,21,4,0,2,0,83%
tests/test_observable/test_forin.py,29,0,0,0,0,100%
tests/test_observable/test_forkjoin.py,132,0,0,32,0,100%
tests/test_observable/test_fromcallback.py,42,5,0,6,0,90%
tests/test_observable/test_fromfuture.py,71,8,0,0,0,89%
tests/test_observable/test_fromiterable.py,38,0,0,6,0,100%
tests/test_observable/test_generate.py,49,0,0,10,1,98%
tests/test_observable/test_generatewithrelativetime.py,81,0,0,20,0,100%
tests/test_observable/test_groupby.py,258,1,0,38,1,99%
tests/test_observable/test_groupjoin.py,222,9,0,68,8,93%
tests/test_observable/test_ifthen.py,111,0,0,6,0,100%
tests/test_observable/test_ignoreelements.py,30,0,0,6,0,100%
tests/test_observable/test_interval.py,33,0,0,4,0,100%
tests/test_observable/test_isempty.py,44,0,0,0,0,100%
tests/test_observable/test_join.py,231,11,0,36,4,94%
tests/test_observable/test_last.py,96,2,0,2,0,98%
tests/test_observable/test_lastordefault.py,89,1,0,2,0,99%
tests/test_observable/test_map.py,221,1,0,48,5,98%
tests/test_observable/test_marbles.py,356,0,0,8,0,100%
tests/test_observable/test_materialize.py,81,1,0,2,1,98%
tests/test_observable/test_max.py,138,21,0,20,1,76%
tests/test_observable/test_maxby.py,96,1,0,8,2,97%
tests/test_observable/test_merge.py,307,1,0,4,0,99%
tests/test_observable/test_min.py,106,16,0,24,1,78%
tests/test_observable/test_minby.py,190,26,0,50,7,78%
tests/test_observable/test_multicast.py,231,0,0,0,0,100%
tests/test_observable/test_never.py,18,0,0,0,0,100%
tests/test_observable/test_observeon.py,56,0,0,0,0,100%
tests/test_observable/test_of.py,31,10,0,0,0,68%
tests/test_observable/test_onerrorresumenext.py,111,0,0,0,0,100%
tests/test_observable/test_pairwise.py,60,0,0,0,0,100%
tests/test_observable/test_partition.py,175,0,0,0,0,100%
tests/test_observable/test_pluck.py,27,0,0,4,0,100%
tests/test_observable/test_publish.py,276,4,0,2,1,98%
tests/test_observable/test_publishvalue.py,190,0,0,0,0,100%
tests/test_observable/test_range.py,53,0,0,2,0,100%
tests/test_observable/test_reduce.py,100,1,0,24,9,92%
tests/test_observable/test_repeat.py,118,0,0,34,2,99%
tests/test_observable/test_replay.py,306,0,0,0,0,100%
tests/test_observable/test_retry.py,100,1,0,40,4,96%
tests/test_observable/test_returnvalue.py,55,2,0,4,0,97%
tests/test_observable/test_sample.py,50,1,0,0,0,98%
tests/test_observable/test_scan.py,119,8,0,18,5,88%
tests/test_observable/test_sequenceequal.py,237,0,0,26,0,100%
tests/test_observable/test_single.py,110,3,0,2,0,97%
tests/test_observable/test_singleordefault.py,117,3,0,2,0,97%
tests/test_observable/test_skip.py,88,1,0,2,1,98%
tests/test_observable/test_skiplast.py,86,0,0,0,0,100%
tests/test_observable/test_skiplastwithtime.py,68,0,0,0,0,100%
tests/test_observable/test_skipuntil.py,102,0,0,0,0,100%
tests/test_observable/test_skipuntilwithtime.py,61,0,0,0,0,100%
tests/test_observable/test_skipwhile.py,130,0,0,2,0,100%
tests/test_observable/test_skipwithtime.py,68,0,0,0,0,100%
tests/test_observable/test_slice.py,82,0,0,0,0,100%
tests/test_observable/test_some.py,101,0,0,14,3,97%
tests/test_observable/test_starmap.py,180,5,0,22,1,97%
tests/test_observable/test_start.py,68,0,0,0,0,100%
tests/test_observable/test_startwith.py,39,0,0,0,0,100%
tests/test_observable/test_subscribeon.py,46,1,0,2,1,96%
tests/test_observable/test_sum.py,55,0,0,2,0,100%
tests/test_observable/test_switchlatest.py,48,0,0,0,0,100%
tests/test_observable/test_switchmap.py,81,1,0,4,0,99%
tests/test_observable/test_switchmapindexed.py,81,1,0,4,0,99%
tests/test_observable/test_take.py,76,0,0,0,0,100%
tests/test_observable/test_takelast.py,86,0,0,0,0,100%
tests/test_observable/test_takelastbuffer.py,75,0,0,0,0,100%
tests/test_observable/test_takelastwithtime.py,84,0,0,0,0,100%
tests/test_observable/test_takeuntil.py,128,2,0,0,0,98%
tests/test_observable/test_takeuntilwithtime.py,72,1,0,0,0,99%
tests/test_observable/test_takewhile.py,156,0,0,8,0,100%
tests/test_observable/test_takewithtime.py,68,0,0,0,0,100%
tests/test_observable/test_throttlefirst.py,56,1,0,0,0,98%
tests/test_observable/test_throw.py,33,0,0,2,0,100%
tests/test_observable/test_timeinterval.py,60,1,0,4,0,98%
tests/test_observable/test_timeout.py,162,1,0,0,0,99%
tests/test_observable/test_timeoutwithmapper.py,124,1,0,16,2,98%
tests/test_observable/test_timer.py,87,0,0,6,0,100%
tests/test_observable/test_timestamp.py,52,1,0,2,0,98%
tests/test_observable/test_toasync.py,108,0,0,0,0,100%
tests/test_observable/test_todict.py,62,0,0,14,0,100%
tests/test_observable/test_tofuture.py,75,0,0,2,0,100%
tests/test_observable/test_toiterable.py,36,0,0,0,0,100%
tests/test_observable/test_toset.py,32,0,0,4,0,100%
tests/test_observable/test_using.py,153,2,0,0,0,99%
tests/test_observable/test_while_do.py,86,0,0,14,0,100%
tests/test_observable/test_window.py,209,1,0,30,4,98%
tests/test_observable/test_windowwithcount.py,44,0,0,4,0,100%
tests/test_observable/test_windowwithtime.py,77,0,0,8,0,100%
tests/test_observable/test_windowwithtimeorcount.py,48,0,0,0,0,100%
tests/test_observable/test_withlatestfrom.py,309,1,0,4,1,99%
tests/test_observable/test_zip.py,341,0,0,18,0,100%
tests/test_scheduler/__init__.py,0,0,0,0,0,100%
tests/test_scheduler/test_catchscheduler.py,228,10,0,16,5,94%
tests/test_scheduler/test_currentthreadscheduler.py,159,2,0,4,0,99%
tests/test_scheduler/test_eventloop/__init__.py,0,0,0,0,0,100%
tests/test_scheduler/test_eventloop/test_asyncioscheduler.py,59,7,0,0,0,88%
tests/test_scheduler/test_eventloop/test_asynciothreadsafescheduler.py,103,8,0,0,0,92%
tests/test_scheduler/test_eventloop/test_eventletscheduler.py,60,53,0,2,0,11%
tests/test_scheduler/test_eventloop/test_geventscheduler.py,45,40,0,0,0,11%
tests/test_scheduler/test_eventloop/test_ioloopscheduler.py,60,54,0,0,0,10%
tests/test_scheduler/test_eventloop/test_twistedscheduler.py,60,55,0,0,0,8%
tests/test_scheduler/test_eventloopscheduler.py,174,3,0,16,1,98%
tests/test_scheduler/test_historicalscheduler.py,183,6,0,60,4,96%
tests/test_scheduler/test_immediatescheduler.py,131,1,0,6,0,99%
tests/test_scheduler/test_mainloop/__init__.py,0,0,0,0,0,100%
tests/test_scheduler/test_mainloop/test_gtkscheduler.py,110,101,0,4,0,8%
tests/test_scheduler/test_mainloop/test_pygamescheduler.py,64,57,0,0,0,11%
tests/test_scheduler/test_mainloop/test_qtscheduler_pyqt5.py,122,115,0,4,0,6%
tests/test_scheduler/test_mainloop/test_qtscheduler_pyside2.py,122,115,0,4,0,6%
tests/test_scheduler/test_mainloop/test_tkinterscheduler.py,80,3,0,4,0,96%
tests/test_scheduler/test_mainloop/test_wxscheduler.py,99,92,0,2,0,7%
tests/test_scheduler/test_newthreadscheduler.py,75,1,0,6,2,96%
tests/test_scheduler/test_scheduleditem.py,55,3,0,8,4,89%
tests/test_scheduler/test_scheduler.py,25,0,0,0,0,100%
tests/test_scheduler/test_threadpoolscheduler.py,67,1,0,0,0,99%
tests/test_scheduler/test_timeoutscheduler.py,70,1,0,2,0,99%
tests/test_scheduler/test_trampolinescheduler.py,126,2,0,2,0,98%
tests/test_scheduler/test_virtualtimescheduler.py,50,0,0,6,0,100%
tests/test_subject/__init__.py,0,0,0,0,0,100%
tests/test_subject/test_asyncsubject.py,264,1,0,8,0,99%
tests/test_subject/test_behaviorsubject.py,264,1,0,8,0,99%
tests/test_subject/test_replaysubject.py,341,1,0,8,0,99%
tests/test_subject/test_subject.py,194,1,0,0,0,99%
tests/test_testing/__init__.py,0,0,0,0,0,100%
tests/test_testing/test_marbles.py,98,0,0,22,0,100%
tests/test_version.py,5,0,0,0,0,100%
Total,24794,1507,288,2454,225,93%
