GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Dropwizard Jackson Support,io.dropwizard.jackson,SafeJavaTimeModule,46,67,0,0,6,10,6,3,6,3
Dropwizard Jackson Support,io.dropwizard.jackson,GuavaExtrasModule.CacheBuilderSpecDeserializer,2,14,2,2,1,3,2,1,0,1
Dropwizard Jackson Support,io.dropwizard.jackson,CaffeineModule.CaffeineSerializers,0,16,0,2,0,3,0,2,0,1
Dropwizard Jackson Support,io.dropwizard.jackson,DiscoverableSubtypeResolver,17,130,1,9,6,30,2,10,1,6
Dropwizard Utility Classes,io.dropwizard.util,Resources,65,0,4,0,13,0,6,0,4,0
Dropwizard Utility Classes,io.dropwizard.util,SizeUnit,0,100,0,0,0,15,0,8,0,8
Dropwizard Utility Classes,io.dropwizard.util,Strings,117,0,18,0,19,0,13,0,4,0
Dropwizard Utility Classes,io.dropwizard.util,Size,20,331,4,12,3,62,5,22,1,18
Dropwizard Utility Classes,io.dropwizard.util,Enums,3,68,0,8,1,14,1,5,1,1
Dropwizard Utility Classes,io.dropwizard.util,Optionals,3,9,0,0,1,2,1,2,1,2
Dropwizard Utility Classes,io.dropwizard.util,CharStreams,0,24,0,2,0,5,0,2,0,1
Dropwizard Utility Classes,io.dropwizard.util,Generics,1,126,7,21,0,28,7,10,0,3
Dropwizard Utility Classes,io.dropwizard.util,Lists,37,0,4,0,9,0,4,0,2,0
Dropwizard Utility Classes,io.dropwizard.util,ByteStreams,0,27,0,2,0,7,0,3,0,2
Dropwizard Utility Classes,io.dropwizard.util,Throwables,34,0,8,0,10,0,5,0,1,0
Dropwizard Utility Classes,io.dropwizard.util,JarLocation,5,32,1,1,3,9,1,3,0,3
Dropwizard Utility Classes,io.dropwizard.util,Duration,20,363,5,13,3,66,6,26,1,22
Dropwizard Utility Classes,io.dropwizard.util,Sets,123,0,2,0,30,0,7,0,6,0
Dropwizard Utility Classes,io.dropwizard.util,DirectExecutorService,156,0,16,0,42,0,17,0,9,0
Dropwizard Utility Classes,io.dropwizard.util,Maps,94,0,0,0,22,0,4,0,4,0
Dropwizard Configuration Support,io.dropwizard.configuration,YamlConfigurationFactory,0,11,0,0,0,2,0,1,0,1
Dropwizard Configuration Support,io.dropwizard.configuration,JsonConfigurationFactory,0,10,0,0,0,2,0,1,0,1
Dropwizard Configuration Support,io.dropwizard.configuration,ConfigurationParsingException.Builder.LevenshteinComparator,10,41,2,4,6,10,4,4,2,3
Dropwizard Configuration Support,io.dropwizard.configuration,ConfigurationValidationException,0,13,0,0,0,4,0,2,0,2
Dropwizard Configuration Support,io.dropwizard.configuration,ConfigurationException,4,63,1,3,1,13,2,5,1,4
Dropwizard Configuration Support,io.dropwizard.configuration,ConfigurationFactory,0,8,0,0,0,1,0,1,0,1
Dropwizard Configuration Support,io.dropwizard.configuration,UrlConfigurationSourceProvider,0,9,0,0,0,2,0,2,0,2
Dropwizard Configuration Support,io.dropwizard.configuration,EnvironmentVariableSubstitutor,0,21,0,0,0,7,0,3,0,3
Dropwizard Configuration Support,io.dropwizard.configuration,ConfigurationParsingException.Builder,16,359,13,41,5,80,14,38,1,24
Dropwizard Configuration Support,io.dropwizard.configuration,FileConfigurationSourceProvider,14,16,1,1,1,4,1,2,0,2
Dropwizard Configuration Support,io.dropwizard.configuration,UndefinedEnvironmentVariableException,0,4,0,0,0,2,0,1,0,1
Dropwizard Configuration Support,io.dropwizard.configuration,SubstitutingSourceProvider,0,41,0,0,0,8,0,2,0,2
Dropwizard Configuration Support,io.dropwizard.configuration,ResourceConfigurationSourceProvider,0,27,1,3,0,4,1,4,0,3
Dropwizard Configuration Support,io.dropwizard.configuration,ConfigurationParsingException,0,18,0,0,0,5,0,3,0,3
Dropwizard Configuration Support,io.dropwizard.configuration,EnvironmentVariableLookup,0,38,0,4,0,9,0,5,0,3
Dropwizard Configuration Support,io.dropwizard.configuration,BaseConfigurationFactory,52,519,7,39,5,121,7,26,0,10
Dropwizard Configuration Support,io.dropwizard.configuration,DefaultConfigurationFactoryFactory,0,18,0,0,0,4,0,3,0,3
