File,statements,missing,excluded,branches,partial,coverage
utest/result/test_resultbuilder.py,274,216,0,14,1,20%
utest/result/test_resultmodel.py,508,412,0,60,1,17%
utest/result/test_resultserializer.py,40,22,0,4,1,43%
utest/result/test_visitor.py,134,124,0,22,0,6%
utest/running/test_argumentspec.py,32,16,0,6,1,45%
utest/running/test_builder.py,142,107,0,12,1,23%
utest/running/test_importer.py,58,39,0,2,1,33%
utest/running/test_imports.py,69,60,0,2,0,13%
utest/running/test_librarykeyword.py,237,225,0,40,0,4%
utest/running/test_namespace.py,11,3,0,0,0,73%
utest/running/test_randomizer.py,61,41,0,2,1,33%
utest/running/test_resourcefile.py,87,83,0,4,0,4%
utest/running/test_run_model.py,381,275,0,46,1,25%
utest/running/test_runkwregister.py,49,37,0,2,0,24%
utest/running/test_running.py,213,203,0,2,0,5%
utest/running/test_signalhandler.py,81,54,0,2,1,34%
utest/running/test_testlibrary.py,428,418,0,32,0,2%
utest/running/test_timeouts.py,122,82,0,12,1,31%
utest/running/test_typeinfo.py,125,93,0,38,1,20%
utest/running/test_typeinfoparser.py,120,97,0,18,1,17%
utest/running/test_userkeyword.py,180,146,0,4,2,20%
utest/running/thread_resources.py,17,9,0,2,0,42%
utest/testdoc/test_jsonconverter.py,37,30,0,4,0,17%
utest/utils/test_argumentparser.py,246,175,0,24,1,27%
utest/utils/test_asserts.py,105,78,0,6,1,25%
utest/utils/test_compat.py,26,15,0,2,1,43%
utest/utils/test_compress.py,27,17,0,4,1,35%
utest/utils/test_connectioncache.py,30,19,0,4,1,35%
utest/utils/test_dotdict.py,116,92,0,10,1,20%
utest/utils/test_encoding.py,22,8,0,2,1,62%
utest/utils/test_encodingsniffer.py,44,27,0,4,2,40%
utest/utils/test_error.py,102,87,0,8,0,14%
utest/utils/test_escaping.py,58,36,0,30,1,26%
utest/utils/test_etreesource.py,60,53,0,2,0,11%
utest/utils/test_filereader.py,97,59,0,10,1,36%
utest/utils/test_frange.py,30,19,0,14,1,27%
utest/utils/test_htmlwriter.py,19,10,0,2,1,48%
utest/utils/test_importer_util.py,318,229,0,28,1,26%
utest/utils/test_markuputils.py,345,221,0,92,1,29%
utest/utils/test_match.py,76,55,0,2,1,28%
utest/utils/test_misc.py,96,61,0,26,1,30%
utest/utils/test_normalizing.py,258,204,0,24,1,20%
utest/utils/test_old_py23_compatibility_layer.py,78,59,0,2,1,25%
utest/utils/test_robotenv.py,44,26,0,6,1,38%
utest/utils/test_robotpath.py,104,80,0,26,2,20%
utest/utils/test_robottime.py,160,119,0,52,1,20%
utest/utils/test_robottypes.py,161,106,0,56,3,27%
utest/utils/test_setter.py,46,24,0,2,1,48%
utest/utils/test_sortable.py,39,25,0,2,1,37%
utest/utils/test_text.py,225,158,0,16,0,28%
utest/utils/test_unic.py,114,66,0,4,1,42%
utest/utils/test_xmlwriter.py,52,32,0,6,1,36%
utest/variables/test_isvar.py,120,101,0,40,1,12%
utest/variables/test_search.py,257,211,0,52,0,15%
utest/variables/test_variableassigner.py,6,1,0,2,1,75%
utest/variables/test_variables.py,230,181,0,30,1,19%
Total,13214,10238,0,1402,83,21%
